Unnamed: 0,price,packaging,product,aroma,text,overall_sentiment,processed
3896,-1,0,0,1,"Aromanya lembut, tidak seperti produk SK II lainnya yang baunya agak aneh. kulit terasa lembab dan kenyal. cepat meresap ke dalam kulit dan tidak membuat kulit berminyak. sama seperti produk sk ii lainnya harganya cukup mahal.",neutral,"['aroma', 'lembut', 'tidak_produk', 'suka', 'lai', 'bau', 'anehkulit', 'asa', 'lembab', 'kenyalcepat', 'resap', 'kulit', 'tidak_kulit', 'berminyaksama', 'produk', 'suka', 'lai', 'harga', 'mahal']"
3596,-1,0,1,0,"Preseruum Holygrail saya benar-benar seperti ini. Saya mencampurnya dengan produk lain, biasanya setelah emulsi toner, lalu sebelum serum dan krim. kulit menjadi lebih lembab, kenyal, lembut, terutama karena produk estetika kulit telah berhenti, jerawat menjadi lebih parah, penggunaan ini sangat baik untuk wajah. membeli? Ya tentu saja. Mahal banget, hanya untuk ukuran 30ml, saya bisa bertahan sampai 4-5 bulan: d",neutral,"['preserum', 'holygrail', 'narbenar', 'inisaya', 'campur', 'produk', 'sete', 'emulsi', 'toner', 'belum_serum', 'krimkulit', 'lembab', 'kenyal', 'lembut', 'utama', 'produk', 'estetika', 'kulit', 'henti', 'jerawat', 'parah', 'hun', 'baik', 'wajahmembeliya', 'sajamahal', 'banget', 'ukur', 'ml', 'tahan']"
711,1,0,1,0,"Krim bb pertama yang cocok untuk kulit saya, dengan kontrol minyak yang baik dan warna alami, membuat kulit coklat cerah dan halus. ditambah spf yang cukup tinggi. Ini berisi banyak penggunaan setiap hari sehingga perlu waktu berbulan-bulan untuk membeli kembali lagi. Setelah digunakan efeknya juga terlihat dewy-glowing karena ada sedikit sparkle glitter di krimnya, meski hanya beberapa jam. tapi secara keseluruhan, ini adalah krim bb terjangkau terbaik yang pernah saya temukan!",positive,"['krim', 'cocok', 'kulit', 'kontrol', 'minyak', 'baik', 'warna', 'alami', 'kulit', 'coklat', 'cerah', 'halusditambah', 'spf', 'tingini', 'isi', 'hun', 'hinga', 'bulanbul', 'beli', 'lagisete', 'efek', 'lihat', 'dewyglowing', 'sparkle', 'gliter', 'krim', 'jamtapi', 'krim', 'jangkau', 'baik', 'temu']"
3940,0,-1,0,1,"Untuk menjaga agar kulit leher Anda tidak kendur di kemudian hari, gunakan krim leher sebagai perawatan. teksturnya ringan, aromanya sangat segar. kemasan pot jika jatuh mudah pecah, tutupnya pecah dibagi 2 xixi.",neutral,"['jaga', 'kulit', 'leher', 'tidak_kendur', 'krim', 'leher', 'perawatanteksturnya', 'ringan', 'aroma', 'segarkemasan', 'pot', 'jatuh', 'mudah', 'pecah', 'tutup', 'pecah', 'xixi']"
5042,0,0,0,0,"Menurut saya scrub ini terlalu dibesar-besarkan karena kita bisa membuatnya sendiri dengan hanya mengeluarkan sedikit uang. bila menggunakan scrub ini sendiri sangat membuat kamar mandi menjadi berantakan karena scrub berserakan dimana-mana. Setelah dipakai, kulit saya terasa lebih lembut dari sebelumnya, tapi saya tidak melihat ada perbedaan dari stretch mark saya yang katanya bisa hilang menggunakan scrub ini. Ketika saya menggunakannya di wajah saya, jerawat dan noda saya tetap sama tanpa ada perubahan",neutral,"['scrub', 'dibesarbesarkan', 'uangbila', 'kuna', 'scrub', 'kamar', 'mandi', 'beranta', 'scrub', 'sera', 'dimanamanasetelah', 'pakai', 'kulit', 'asa', 'lembut', 'belum_tidak', 'lihat', 'bad', 'stretch', 'mark', 'hilang', 'kuna', 'scrub', 'iniketika', 'memengunaka', 'wajah', 'jerawat', 'noda', 'ubah']"
133,-1,0,1,1,"Menurut saya, sun block dari Vitacreme B12 ini memiliki kualitas yang baik dan cocok untuk semua jenis kulit. Untuk kulit normal saya berminyak, tabir surya ini tidak membuat kulit saya lebih berminyak. Padahal, teksturnya cukup kental. Namun, mudah diserap kulit sehingga hasilnya tidak berminyak di kulit. selain itu aroma dari sunblock ini masih oke karena tidak terlalu wangi dan tidak berbau bahan kimia. ya, tabir surya ini mengandung vitamin B12, C, E, dan B5. Tabir surya ini tidak hanya bisa digunakan untuk kulit wajah, tapi juga untuk bagian kulit lainnya. Bagi saya, kelebihan sunblock ini adalah bisa melembabkan tanpa membuat wajah berminyak, anti air, tidak bikin berjerawat, dan aromanya enak, tidak menyengat. untuk kekurangannya kebanyakan dari segi harga yang lumayan mahal dibanding merk lain. untuk kemasan 50 ml sun block ini bisa dibeli dengan harga sekitar 270 ribuan ..",positive,"['sun', 'block', 'vitacreme', 'milik', 'kualitas', 'baik', 'cocok', 'jenis', 'lituntuk', 'kulit', 'normal', 'minyak', 'tabir', 'surya', 'tidak_kulit', 'minyakpadahal', 'tekstur', 'kentalnamun', 'mudah', 'serap', 'kulit', 'hinga', 'hasil', 'tidak_minyak', 'litsela', 'aroma', 'sunblock', 'oke', 'tidak_wangi', 'tidak_bau', 'bahan', 'kimiaya', 'tabir', 'surya', 'andung', 'vitamin', 'btabir', 'surya', 'tidak_kulit', 'wajah', 'kulit', 'lainyabagi', 'sunblock', 'lembab', 'wajah', 'minyak', 'anti', 'air', 'tidak_jerawat', 'aroma', 'enak', 'tidak_memenyengatuntuk', 'ranga', 'banya', 'segi', 'harga', 'lumayan', 'mahal', 'banding', 'memerk', 'lainuntuk', 'kemas', 'ml', 'sun', 'block', 'beli', 'harga', 'ribu']"
3190,0,0,1,0,Saya membeli paket ukuran perjalanan 7ml. sangat bersemangat ketika saya ingin mencobanya. serum ini kaya banget hanya butuh sedikit pemakaian satu wajah baunya enak dan bahkan wajah terasa enak banget. Saya berhenti pakai ini sebentar karena kok ada lebih banyak jerawat setelah pakai ini. Saya takut untuk melanjutkan lagi.,positive,"['beli', 'paket', 'ukur', 'jalan', 'mlsangat', 'semangat', 'mencobanyaserum', 'kayak', 'banget', 'butuh', 'pakai', 'wajah', 'bau', 'enak', 'wajah', 'asa', 'enak', 'bangetsaya', 'henti', 'pakai', 'sebentar', 'jerawat', 'sete', 'pakai', 'inisaya', 'takut']"
2694,0,0,1,0,pasti produk hebat yang hebat! Beton ini sangat membantu menghilangkan jerawat yang hinggap di wajah saya. untuk pertama kalinya wajahku bersih setelah sekian lama. Teksturnya juga sangat ringan dan cepat meresap sehingga tidak masalah untuk digunakan bahkan di pagi hari. akan membeli kembali!,positive,"['produk', 'hebat', 'hebatbeton', 'bantu', 'hilang', 'jerawat', 'hingap', 'wajah', 'sayauntuk', 'kali', 'wajah', 'bersih', 'sete', 'sekian', 'lamateksturnya', 'ringan', 'cepat', 'resap', 'hinga', 'tidak_pagi', 'hariakan', 'beli']"
899,0,1,1,1,"Saya suka SMLC ini! Teksturnya unik, lip cream yang pakai wand seperti itu, lalu jadi matte. lipstik matte tidak dingin, dan teksturnya lebih ringan. ada wewangian vanilla yang sangat enak. kemasannya oke, tidak terlihat rapuh. Daya tahan sekitar 5-6 jam. Jika Anda menggunakannya, Anda memakannya sehingga sedikit hilang di bibir bagian dalam, tetapi Anda dapat menerapkannya kembali tanpa menjadi menggumpal. suka!",positive,"['suka', 'smlc', 'initekstur', 'unik', 'lip', 'cream', 'pakai', 'wand', 'matelipstik', 'mate', 'tidak_ngin-ding', 'tekstur', 'ringanada', 'wewangi', 'vanila', 'enakemasanya', 'oke', 'tidak_lihat', 'rapuhdaya', 'tahan', 'jamjika', 'memengunaka', 'hinga', 'hilang', 'bibir', 'memenerapka', 'mengumpalsuka']"
2202,0,0,-1,0,tidak cocok banget pakai beauness ... setelah beli full size dan coba 2 hari ... seketika bertambah parah di dahi ... penuh jerawat kecil sakit tapi tidak ada mata ... kaya akan biang keringat ... ada juga yang punya air ... .. kayaknya ada yang alergi kulitku..aku langsung hentikan semua menard dari pembersihan..mencuci..lotion dan beauness ini ..,negative,"['tidak_cocok', 'banget', 'pakai', 'beaunes', 'sete', 'beli', 'ful', 'size', 'coba', 'parah', 'dahi', 'penuh', 'jerawat', 'cil-kecil', 'sakit', 'tidak_mata', 'kayak', 'biang', 'keringat', 'air', 'kayak', 'alergi', 'kulitkuaku', 'langsung', 'henti', 'memenard', 'pembersihanmencucilotion', 'beaunes']"
1029,0,1,1,0,"kemewahan !! ciuman burberry dari kemasannya benar-benar mewah. Aku punya 3. peony pink, merah poppy, dan pink nude. kalau sudah tidak bisa bercermin lagi, lihat saja lipstiknya hihii saya tidak pernah menggunakan lipbalm sebelum menggunakan ciuman ini, setelah itu tidak membuat bibir saya pecah-pecah. Warna merah poppy di bibirku tidak terlalu merah cerah. salah satu lipstik favorit saya!",positive,"['mewah', 'cium', 'burbery', 'narbenar', 'mewahaku', 'peony', 'pink', 'merah', 'popy', 'pink', 'nudekalau', 'tidak_cermin', 'lihat', 'lipstik', 'hihi', 'tidak_kuna', 'lipbalm', 'belum_kuna', 'cium', 'sete', 'tidak_bibir', 'pecahpecahwarna', 'merah', 'popy', 'bibir', 'tidak_merah', 'cerahsalah', 'lipstik', 'favorit']"
3752,0,0,-1,0,"1 botol bekas pakai sudah habis, tapi tidak ada pengaruh yang signifikan. Serum ini memiliki tekstur cair dan mudah diserap oleh kulit. Setelah menggunakan serum ini, wajah menjadi kering dan terkelupas di bagian tertentu. tidak cocok dengan serum ini.",negative,"['botol', 'bekas', 'pakai', 'habis', 'tidak_pengaruh', 'signifikanserum', 'milik', 'tekstur', 'cair', 'mudah', 'serap', 'litsete', 'kuna', 'serum', 'wajah', 'kering', 'kelupas', 'tertentutidak', 'cocok', 'serum']"
1339,0,0,1,0,"Tekstur dari toner ini agak kental, cukup pakai dikit ... bisa digunakan untuk 1 wajah. simpan !!! 1 botol ukuran travel dapat digunakan hingga 1 bulan. kemudian saya beli original size 134gr, selama 5 bulan hanya berkurang 1 \ \ \ / 3. berhasil membuat kulit terasa lembut, segar dan kenyal. Pakai pagi dan malam dan dilanjutkan dengan signature moisturizer, kebetulan saya juga pakai moisturizer dari champion.",positive,"['tekstur', 'toner', 'kental', 'pakai', 'dikit', 'wajahsimpan', 'botol', 'ukur', 'travel', 'hinga', 'bulankemudian', 'beli', 'original', 'size', 'gr', 'hasil', 'kulit', 'asa', 'lembut', 'segar', 'kenyalpakai', 'pagi', 'malam', 'signature', 'memoisturizer', 'pakai', 'memoisturizer', 'champion']"
115,1,0,1,0,"Saya rasa ini adalah tabir surya super. harganya sangat terjangkau dan cukup mudah didapatkan. Teksturnya sangat ringan dan langsung meresap ke dalam kulit setelah dioleskan. setelah itu tidak ada rasa berminyak sama sekali. SPF-nya juga tinggi sehingga membuat kita merasa sangat terlindungi, terutama bagi yang sering beraktivitas di luar ruangan. Dan sunblock ini juga tidak meninggalkan bekas putih pada kulit setelah digunakan. Saya sangat suka produknya, sempurna",positive,"['tabir', 'surya', 'superharga', 'jangkau', 'mudah', 'didapatkanteksturnya', 'ringan', 'langsung', 'resap', 'kulit', 'sete', 'dioleskansetelah', 'tidak_minyak', 'kalispf', 'tingi', 'hinga', 'lindung', 'utama', 'aktivitas', 'ruangandan', 'sunblock', 'tidak_memeningal', 'bekas', 'putih', 'kulit', 'sete', 'gunakansaya', 'suka', 'produk', 'sempurna']"
4692,0,0,0,1,"Rasanya seperti permen strawberry jadi saya mau mencicipinya hehee .. tidak berminyak. terbuat dari 100% gula jadi suka latah mau di jilat. Scrubbing nya bagus banget, langsung menghilangkan kulit mati di bibir, sehingga bibir terlihat lebih sehat dan penggunaan lipstik terutama lipstik matte lebih halus.",positive,"['permen', 'strawbery', 'cicip', 'tidak_berminyakterbuat', 'gula', 'suka', 'latah', 'jilatscrubing', 'bagus', 'banget', 'langsung', 'hilang', 'kulit', 'mati', 'bibir', 'hinga', 'bibir', 'lihat', 'sehat', 'hun', 'lipstik', 'utama', 'lipstik', 'mate', 'halus']"
2023,1,0,1,0,"Kalaupun harganya murah bukan berarti tidak bagus ya. Menurut saya ini tidak apa-apa, bisa menyegarkan Muga dan juga membersihkan riasan. bisa juga di mana saja hanya ya kalo ekspektasinya bisa menghilangkan jerawat seperti yang tertera di kemasan jangan terlalu banyak berharap juga hahahah",positive,"['harga', 'murah', 'bukan_arti', 'tidak_bagus', 'yamenurut', 'tidak_apapa', 'segar', 'moga', 'bersih', 'riasanbisa', 'iya', 'ekspektasinya', 'hilang', 'jerawat', 'tera', 'kemas', 'jangan_harap', 'hahahah']"
4036,0,0,1,0,"produk favorit saya. satu-satunya scrub yang saya punya dan masih rutin dipakai 2x seminggu. Lulur ini dapat mengecilkan pori-pori & quot ;, menghilangkan kepala putih dan hitam. 1 lulur bisa dipakai 3-4x Saya selalu membasuh muka setelah menggunakan lulur ini agar tidak mengering.",positive,"['produk', 'favorit', 'sayasatusatu', 'scrub', 'rutin', 'pakai', 'semingululur', 'poripor', 'quot', 'hilang', 'kepala', 'putih', 'hitam', 'lulur', 'pakai', 'basuh', 'memuka-muka', 'sete', 'kuna', 'lulur', 'tidak_ering']"
3958,0,0,1,0,"hai cantik ingin kulitmu segar, elastis dan seperti bayi lagi, coba pakai serum dari jepang ini. bentuknya lucu, serumnya memantul dan tidak lengket sama sekali. membantu melembabkan kulit kita. Saya pake serum ini sebelum tidur dan sebelum pake base make up biar kelihatan glowing dan sehat. Produk ini terbuat dari bahan alami yaitu madu sehingga tidak membuat kulit kita jerawatan dan masih & nbsp",positive,"['hai', 'cantik', 'kulit', 'segar', 'elastis', 'bayi', 'coba', 'pakai', 'serum', 'jepang', 'inibentuk', 'lucu', 'serum', 'pantul', 'tidak_lengket', 'sekalimembantu', 'lembab', 'kulit', 'kitasaya', 'pakai', 'serum', 'belum_tidur', 'belum_pakai', 'base', 'pakai', 'up', 'lihat', 'glowing', 'sehatproduk', 'bahan', 'alami', 'madu', 'hinga', 'tidak_kulit', 'jerawat', 'menbsp']"
1357,1,0,1,0,"Selalu gunakan toner dari nivea sebelum menggunakan losion bening sk-ii. enak dipakai, untuk kulit sensitif seperti kulit wajah saya masih terasa nyaman. Beberapa minggu yang lalu agak susah menemukannya di apotek, entah kenapa selalu ditawarkan 2 in 1, dsb, hanya saja beda. akhirnya ditemukan di toko kosmetik dan dan. Saya masih memiliki stok jika yang saya gunakan saat ini habis. harga murah dan kualitas oke. layak \ u00a0",positive,"['toner', 'menivea', 'belum_kuna', 'losion', 'bening', 'skienak', 'pakai', 'kulit', 'sensitif', 'kulit', 'wajah', 'asa', 'nyamanbeberapa', 'memingu', 'susah', 'memenemuka', 'apotek', 'tawar', 'dsb', 'bedakhirnya', 'temu', 'toko', 'kosmetik', 'dansaya', 'milik', 'stok', 'sat', 'habisharga', 'murah', 'kualitas', 'okelayak', 'ua']"
208,1,0,1,-1,"Saya telah menggunakan produk ini sejak lama ketika saya sedang terburu-buru. setelah melembabkan wajah saya cukup menyemprotkannya ke wajah saya dengan sangat praktis. juga untuk ekstra jika Anda berada di bawah terik matahari. walaupun saya tidak suka aromanya, yang penting kulit saya terlindungi dari sinar matahari dan cocok dengan kulit saya. oh ya harganya juga murah dan ya, saya suka produk ini!",positive,"['kuna', 'produk', 'terburuburusetelah', 'lembab', 'wajah', 'menyemprotkanya', 'wajah', 'praktisjuga', 'ekstra', 'terik', 'matahariwalaupun', 'tidak_suka', 'aroma', 'kulit', 'lindung', 'sinar', 'matahari', 'cocok', 'kulit', 'sayaoh', 'iya', 'harga', 'murah', 'iya', 'suka', 'produk']"
2766,0,0,1,0,"3 tahun yang lalu saya mencoba ini tetapi membersihkan, tidak dapat bekerja dengan jerawat yang tumbuh jadi saya menghentikannya. sebulan yang lalu coba lagi. kondisi wajah kering, kusam, kusam. 2 minggu hasilnya terlihat. Kulitnya kosong, pori-porinya mengecil dan kulit sekarang bersinar. suka banget produk ini gak usah pake cream ini, udah enak",positive,"['tahun-tahun', 'coba', 'bersih', 'tidak_kerja', 'jerawat', 'tumbuh', 'menghentikanyasebulan', 'coba', 'lagikondisi', 'wajah', 'kering', 'kusam', 'kusam', 'memingu', 'hasil', 'terlihatkulitnya', 'kosong', 'poripor', 'kulit', 'bersinarsuka', 'banget', 'produk', 'tidak_pakai', 'cream', 'enak']"
2633,0,0,1,0,"benar-benar puasssss! membuat kulit lembab dan halus. jadi suka mencubit pipi karena membuat wajah terasa kenyal. baunya agak mirip selotip, tapi tetap sopan. kulit menjadi lebih bercahaya. dengan ini, Anda tidak perlu krim pelembab lagi. membuat riasan tahan lama dan segar juga: d",positive,"['narbenar', 'puasmembuat', 'kulit', 'lembab', 'halusjadi', 'suka', 'cubit', 'pipi', 'wajah', 'asa', 'nyalbau', 'lotip', 'sopankulit', 'cahayadeng', 'tidak_krim', 'pelembab', 'lagimembuat', 'rias', 'tahan', 'segar']"
1032,1,0,0,0,"murah, warnanya berpigmen dan bentuknya enak seperti krayon begitu presisi. lumayan gampang mendapatkannya tidak transfer proof tapi menyisakan noda cantik di bibir. yang memudar tidak seperti itu atau yang segera larut, meninggalkan cincin luar saja",positive,"['murah', 'warna', 'pigmen', 'bentuk', 'enak', 'krayon', 'presisilumayan', 'gampang', 'memendapatka', 'tidak_transfer', 'prof', 'sisa', 'noda', 'cantik', 'bibiryang', 'pudar', 'tidak_larut', 'memeningal', 'cincin']"
468,0,0,0,1,"Produk vaseline lainnya, ada spf dan pa yang lebih tinggi mereka suka, wanginya juga segar, tapi tidak terasa tidak melembabkan, hanya bertahan sekitar 3-4 jam di kulit kering saya, memalukan. efek mencerahkan akan muncul jika Anda rajin menggunakannya dan menghindari sinar matahari.",positive,"['produk', 'vaseline', 'lai', 'spf', 'tingi', 'suka', 'wangi', 'segar', 'tidak_asa', 'tidak_lembab', 'tahan', 'jam', 'kulit', 'kering', 'memalukanefek', 'cerah', 'muncul', 'rajin', 'memengunaka', 'hindar', 'sinar', 'matahari']"
3334,0,0,1,0,"Saya baru menggunakan ini selama seminggu, dan saya suka hasilnya. kulit saya lebih lembut. Saya membeli ini berdasarkan masukan dari Kiehl's, katanya serum ini cocok untuk kulit kombinasi saya, tidak lengket dan nyaman di kulit. oh di awal pemakaian ada sedikit rasa kesemutan, baru pemakaian kedua sudah tidak gatal lagi. dibeli kembali: mungkin",positive,"['kuna', 'mingu', 'suka', 'hasilnyakulit', 'lembutsaya', 'beli', 'dasar', 'pasu', 'kiehls', 'serum', 'cocok', 'kulit', 'kombinasi', 'tidak_lengket', 'nyaman', 'kulitoh', 'pakai', 'semut', 'pakai', 'tidak_gatal', 'lagidibeli']"
539,1,0,1,0,produk ini bagus digunakan dengan spf 30 sudah cukup melindungi kulit dari paparan sinar matahari. Teksturnya encer tapi cepat meresap ke dalam kulit tanpa meninggalkan rasa lengket. kontrol oli 4-5 jam. jangan membuat breakout. harga yang terjangkau. sayangnya setelah beberapa jam produk ini oxy jadi jadi kusam.,positive,"['produk', 'bagus', 'spf', 'lindung', 'kulit', 'papar', 'sinar', 'memataharitekstur', 'encer', 'cepat', 'resap', 'kulit', 'memeningal', 'lengketkontrol', 'oli', 'jamjang', 'breakoutharga', 'jangkausayang', 'sete', 'jam', 'produk', 'oxy', 'kusam']"
835,0,1,-1,0,"Warnanya cantik banget, tidak norak, apalagi yang nude, membuat wajahmu terlihat cantik juga jika digunakan untuk pemakaian sehari-hari dan undangan boleh saja. kemasannya juga bagus, elegant banget. tapi sayangnya setiap saya pakai lipstik ini, bibir saya jadi super duper kering. menggunakan pelembab yang masih kering. sob sayang sekali saya tidak suka produknya.",neutral,"['warna', 'cantik', 'banget', 'tidak_norak', 'menude', 'wajah', 'lihat', 'cantik', 'pakai', 'harihar', 'undang', 'sajakemasa', 'bagus', 'elegant', 'bangetap', 'sayang', 'pakai', 'lipstik', 'bibir', 'super', 'duper', 'keringmengunakan', 'pelembab', 'keringsob', 'sayang', 'tidak_suka', 'produk']"
2576,0,0,-1,0,sebenarnya toner ini menurut saya tidak terlalu banyak alkohol. jadi tidak terlalu panas atau terlalu panas. tapi saya kurang cocok dengan range toner dan milk cleanser karena membuat kulit lebih berminyak dan cenderung kusam. secara keseluruhan saya pikir 6 \ \ \ / 10.,negative,"['benar', 'toner', 'tidak_alkoholjadi', 'tidak_panas', 'panastap', 'cocok', 'range', 'toner', 'memilk', 'cleanser', 'kulit', 'minyak', 'cenderung', 'kusamsecara', 'pikir-pikir']"
1940,0,-1,1,1,"menggunakan rangkaian milk cleanser dan facial foam, sejauh ini masih puas dengan toniknya. Aromanya menyegarkan dan pori-pori kencang, tidak bikin berjerawat dan terasa segar di wajah. Sayangnya kontrol oli normal, dan mulut dari botol terlalu besar, jadi boros :( produk produk toko obat dari Larissa, jadi bisa dibeli tanpa harus perawatan dan tanpa konsultasi ke dokter di Larissa, saya sendiri tidak mentraktirnya disana, biasanya saya beli di cerita organic gale mall jogja.",positive,"['kuna', 'rangkai', 'memilk', 'cleanser', 'facial', 'foam', 'puas', 'toniknyaromanya', 'segar', 'poripor', 'kencang', 'tidak_jerawat', 'asa', 'segar', 'wajahsayang', 'kontrol', 'oli', 'normal', 'mulut', 'botol', 'sar-besar', 'boros', 'produk', 'produk', 'toko', 'obat', 'larisa', 'beli', 'awat', 'konsultasi', 'dokter', 'larisa', 'tidak_mentraktirnya', 'beli', 'cerita', 'organic', 'gale', 'mal', 'jogja']"
4335,0,1,1,1,"scrub terbaik !!!! Aromanya surgawi dan teksturnya lengket seperti permen karet begitu menggemaskan, tapi butiran scrubnya lembut dan menghilangkan kotoran. Kalaupun saya pakai di kulit saya terasa panas (mungkin karena sensitif) tapi saya tetap pakai karena saya suka banget. terutama kemasan sebelumnya, gt kerennya menggunakan toples kaca.",positive,"['scrub', 'baik', 'aroma', 'surgawi', 'tekstur', 'lengket', 'permen', 'karet', 'emas', 'butir', 'scrub', 'lembut', 'hilang', 'kotorankalaupun', 'pakai', 'kulit', 'asa', 'panas', 'sensitif', 'pakai', 'suka', 'bangeterutama', 'kemas', 'belum_kere', 'kuna', 'toples', 'kaca']"
1577,-1,0,1,0,"mengetahui produk ini dari tahun 2007, saat itu seorang teman mulai menggunakannya. karena harganya lumayan bagus, dan saat itu saya merasa kulitnya masih oke, saya kurang tertarik untuk mencobanya. Awal tahun ini, di kantor ada beberapa teman yang mulai menggunakannya, dan hasilnya jelas. karena sekarang sudah lebih dari 30, akhirnya Februari lalu & nbsp; membeli sebungkus toner dan esensi. sekarang 8 bulan penggunaan. Sungguh terasa, kulit wajah lebih halus dan kencang. Toner lembut di wajah dan tidak terasa lengket. Setelah menggunakan tonner, kamu bisa langsung menggunakan essence dan moisturizer, tidak perlu menunggu lama toner meresap di wajah. entah bagaimana toner habis lebih cepat dari esensi. Untuk Tonner minggu lalu saya membeli botol ketiga (215ml \\ / 4mth) sedangkan botol esensi kedua adalah (230ml \\ / 8mth).",neutral,"['memengetahu', 'produk', 'tahun-tahun', 'sat', 'orang', 'teman', 'memengunakanyakarena', 'harga', 'lumayan', 'bagus', 'sat', 'kulit', 'oke', 'tarik', 'mencobanyawal', 'tahun-tahun', 'kantor', 'teman', 'memengunaka', 'hasil', 'jelaskarena', 'februari', 'menbspmembel', 'bungkus', 'toner', 'esensisekarang', 'pengunansunguh', 'asa', 'kulit', 'wajah', 'halus', 'kencangtoner', 'lembut', 'wajah', 'tidak_asa', 'lengketsete', 'kuna', 'toner', 'langsung', 'kuna', 'esence', 'memoisturizer', 'tidak_tungu', 'toner', 'resap', 'wajahentah', 'toner', 'habis', 'cepat', 'esensiuntuk', 'toner', 'memingu', 'beli', 'botol', 'ml', 'mth', 'botol', 'esensi', 'ml', 'mth']"
688,-1,1,0,0,"harganya lumayan mahal karena isinya sedikit, saya suka saja kemasannya berbentuk tabung biar tetap higienis. tapi teksturnya terlalu encer dan setelah direndam meninggalkan kesan lengket di kulit.",neutral,"['harga', 'lumayan', 'mahal', 'isi', 'suka', 'bentuk', 'tabung', 'higienistapi', 'tekstur', 'encer', 'sete', 'rendam', 'memeningal', 'kesan', 'lengket', 'kulit']"
4337,-1,0,1,1,"masker gula hitam skinfood ini adalah salah satu eksfoliator dan masker terbaik yang pernah saya coba setelah st. ives teh hijau. Saya sendiri sudah menggunakan ini selama kurang lebih satu tahun. kemasannya oke, dan baunya tidak menyengat, jenis exfoliantnya sedang. harganya agak mahal, tapi menurut saya produk ini bernilai setiap sen karena membuat kulit wajah cerah dan mulus banget. Tidak ada kemerahan setelah itu, tapi saya anjurkan jangan gunakan saat sedang break-out atau saat ada jerawat yang meradang, lebih baik obati dulu :) Ada versi strawberry juga, tapi saya pribadi lebih suka yang original ini satu.",positive,"['masker', 'gula', 'hitam', 'skinfod', 'salah', 'eksfoliator', 'masker', 'baik', 'coba', 'sete', 'stives', 'teh', 'hijausaya', 'kuna', 'tahunkemasanya', 'oke', 'bau', 'tidak_sengat', 'jenis', 'exfoliantnya', 'sedangharganya', 'mahal', 'produk', 'nilai', 'sen', 'kulit', 'wajah', 'cerah', 'mulus', 'bangetidak', 'merah', 'sete', 'anjur', 'jangan_sat', 'breakout', 'sat', 'jerawat', 'radang', 'baik', 'obati', 'versi', 'strawbery', 'pribadi', 'suka', 'original']"
2467,0,-1,0,0,"Produk ini tidak berguna untuk kulit saya, tidak melembabkan sama sekali, tapi juga tidak berdampak negatif pada kulit saya. Di seri skincare Jepang, lotionnya lebih terlihat seperti toner, jadi agak encer. kemasannya juga terbuat dari plastik, tidak ada yang istimewa.",negative,"['produk', 'tidak_kulit', 'tidak_lembab', 'tidak_dampak', 'negatif', 'kulit', 'sayad', 'seri', 'skincare', 'jepang', 'lotio', 'lihat', 'toner', 'encerkemasanya', 'plastik', 'tidak_istimewa']"
263,1,0,1,1,"ini lotion nivea favoritku! Yang terpenting, karena baunya enak, nivea-nya tidak sekuat kakak-adiknya. Kedua, karena teksturnya yang ringan dan mudah meresap, rasanya tidak seperti memakai tabir surya. bonusnya adalah mudah dibersihkan saat mandi sore. ketiga, kandungan spf sudah mencukupi kebutuhan saya sehari-hari. harga oke dan mudah didapatkan di supermarket kesayangan anda hehe",positive,"['lotion', 'menivea', 'favoritkuyang', 'bau', 'enak', 'niveanya', 'tidak_kuat', 'kakakadiknyakedua', 'tekstur', 'ringan', 'mudah', 'resap', 'tidak_pakai', 'tabir', 'suryabonusnya', 'mudah', 'bersih', 'sat', 'mandi', 'soreketiga', 'kandung', 'spf', 'butuh', 'seharihariharga', 'oke', 'mudah', 'supermarket', 'sayang']"
