created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,processed,predicted_label,predicted_probability
Tue Jan 23 09:34:28 +0000 2024,1749727288701419874,"@CoachJustinL @erickthohir @PSSI Agree Kocii!! Jujur aku nggak ingat lagi kapan terakhir kali nonton dan ikutin Timnas, cuman di Era STY aku excited nontonnya. Mainnya enak banget dilihat 🥰🥰",0,2,0,17,in,1734496526,1749720734937776597,nar_niah,https://twitter.com/nar_niah/status/1749727288701419874,agree kocii jujur enggak kali menonton mengikuti timnas cuman era sty excited nontonnya mainnya enak banget,Positif,[0.9960499]
Tue Jan 23 05:50:14 +0000 2024,1749670859785265230,"@IDGoonerscom @UpdateBolabola Untuk Tomiyasu, saya tau timnas jepang ngejar hasil tp plis mainnya hati hati ya",0,0,0,0,in,1088043762394136576,1749633714118926670,JJMario13,https://twitter.com/JJMario13/status/1749670859785265230,tomiyasu timnas jepang ngejar hasil plis mainnya hati-hati hati-hati,Positif,[0.9447953]
Tue Jan 23 05:12:16 +0000 2024,1749661301897601492,@GOAL_ID bang sumpah mainnya santai aja timnas kita mah gak jago banget banget kok seriusan deh 🙏,0,0,0,0,in,1689228576628088833,1749439272577597948,tsukumorie,https://twitter.com/tsukumorie/status/1749661301897601492,id bang sumpah mainnya santai timnas mah enggak jago banget banget seriusan deh,Positif,[0.74148256]
Tue Jan 23 01:34:11 +0000 2024,1749606418800644157,"@Indostransfer Yang Selasa malam tu Timnas Indonesia atau Timnas mana om? Ambigu kalimatnya.  Klo Timnas Indonesia, Rabu dia mainnya https://t.co/cdSnaXvsZG",0,1,0,0,in,113562885,1749482065148698728,kaitou_kicks,https://twitter.com/kaitou_kicks/status/1749606418800644157,selasa malam timnas indonesia timnas om ambigu kalimatnya timnas indonesia rabu mainnya,Negatif,[0.86714983]
Mon Jan 22 17:47:06 +0000 2024,1749488875956003192,@idextratime @bliblidotcom Ayo min ke akun Timnas jepang mainnya jangan terlalu serius 😂🤣,0,0,0,0,in,1462737176844636165,1749481747312701474,Userword_,https://twitter.com/Userword_/status/1749488875956003192,ayo min akun timnas jepang mainnya jangan-jangan serius,Negatif,[0.95761484]
Mon Jan 22 17:21:35 +0000 2024,1749482452119351425,Tinggal Ngarepin hongkong sama india seri aja. Biar timnas bisa santai mainnya ga ada beban,0,0,0,0,in,232205644,1749482452119351425,aldaputraa,https://twitter.com/aldaputraa/status/1749482452119351425,tinggal ngarepin hongkong india seri timnas santai mainnya enggak beban,Negatif,[0.97896105]
Mon Jan 22 17:02:05 +0000 2024,1749477547723956337,jujur gua belum pernah liat club atau timnas yang cara mainnya sekeren qatar [minta maaf],0,0,0,0,in,1454028378776825858,1749477547723956337,judesfavorite,https://twitter.com/judesfavorite/status/1749477547723956337,jujur gua belum lihat club timnas mainnya sekeren qatar maaf,Negatif,[0.9732508]
Mon Jan 22 15:15:10 +0000 2024,1749450638898119140,"@saludosparatii @FaktaSepakbola Mumet... Dahlah. Doaku cuma: semoga timnas bisa lolos babak 16 besar kualifikasi asia kali ini dengan cara apapun. Ntah lawan/tim lain mainnya jelek, ntah Indonesia yg bisa main lebih baik dll wkwkwk",0,0,0,0,in,1100001903394471937,1749424202174918836,aw_yena,https://twitter.com/aw_yena/status/1749450638898119140,mumet dahlah doaku semoga timnas lolos babak besar-besar kualifikasi asia kali apapun lawantim mainnya jelek indonesia main dll wkwkwk,Negatif,[0.6530286]
Mon Jan 22 13:48:23 +0000 2024,1749428799828271606,@yacintiya @FaktaSepakbola Yakin sih Jepang bakal kerepotan hadapi timnas asal mainnya seperti lwn Vietnam babak pertama,0,0,0,2,in,1452469895162073090,1749424202174918836,mushlih88,https://twitter.com/mushlih88/status/1749428799828271606,jepang kerepotan hadapi timnas mainnya lwn vietnam babak,Negatif,[0.81115377]
Mon Jan 22 09:58:33 +0000 2024,1749370962926321776,Eks Timnas Vietnam: Timnas Indonesia Mainnya Licik dan Kasar https://t.co/ghpkdAeGJP,0,0,1,3,in,95141299,1749370962926321776,VIVAbola,https://twitter.com/VIVAbola/status/1749370962926321776,eks timnas vietnam timnas indonesia mainnya licik kasar,Negatif,[0.94244254]
Mon Jan 22 09:21:44 +0000 2024,1749361694638510521,Rafa komen di akun nya N word (si kiper 1 shot 1 goal) tapi kaga dibales padahal yang lain komen dibales. Jir males bgt mainnya kubu kubuan gitu? Padahal Rafa selalu komen ke semua anak timnas yang update ig. Jahat banget dah.,0,1,0,0,in,974659836737568768,1749361694638510521,hohshouwei,https://twitter.com/hohshouwei/status/1749361694638510521,rafa komen akun word kiper shot goal kagak dibales komen dibales jir malas banget mainnya kubu kubuan rafa komen anak-anak timnas update ig jahat banget deh,Positif,[0.63064915]
Mon Jan 22 05:22:02 +0000 2024,1749301373165019211,@revmakarel @BetaKopites efek mau euro ga sih? jadi pada bener mainnya soalnya biar dapet slot di timnas 😁,0,1,0,0,in,1132167958799589376,1749247156945588654,AlfianSyari,https://twitter.com/AlfianSyari/status/1749301373165019211,efek euro enggak mainnya slot timnas,Negatif,[0.9628886]
Mon Jan 22 05:07:18 +0000 2024,1749297667556143406,Timnas mainnya 2 hari lagi tapi tegangnya dari sekarang. 😅  Bikin tegang krn sambil nungguin hasil peringkat 3 dari grup2 yg lain.  Asli kepengen banget liat timnas Indonesia cetak sejarah lolos grup Piala Asia #AsianCup2023  🤲,0,0,0,0,in,134056083,1749297667556143406,kamar_agung,https://twitter.com/kamar_agung/status/1749297667556143406,timnas mainnya tegangnya tegang menunggu hasil peringkat grup asli kepengen banget lihat timnas indonesia cetak sejarah lolos grup piala asia,Positif,[0.8197081]
Mon Jan 22 04:31:16 +0000 2024,1749288595377332234,"Timnas cepet mainnya bisa dipercepat ga sih, biar tl isinya persatuan bukan perpecahan",0,0,0,0,in,1050438051195834368,1749288595377332234,itsme__J,https://twitter.com/itsme__J/status/1749288595377332234,timnas cepat mainnya dipercepat enggak tl isinya persatuan bukan perpecahan,Negatif,[0.971173]
Mon Jan 22 03:44:08 +0000 2024,1749276736066572431,"@roddimusrod @indosupporter Ketinggian blok kalo ngomongin juara dunia, lu pengen ngandelin pemain lokal only? Noh liat timnas era aji santoso, nil maizar, sama simon, kuat lu nonton timnas mainnya kek begitu?",0,1,0,0,in,1135587454163939330,1748906006003016075,derwustenfuchss,https://twitter.com/derwustenfuchss/status/1749276736066572431,ketinggian blok mengomongkan juara dunia lu pengin ngandelin pemain lokal only noh lihat timnas era aji santoso nil maizar simon kuat lu menonton timnas mainnya kayak,Negatif,[0.9217311]
Sun Jan 21 21:42:15 +0000 2024,1749185666087272762,bisa ga sih TimNas vs Jepang nanti malam aja mainnya.. biar TL ku isinya bukan soal debat..,0,0,0,0,in,187235531,1749185666087272762,liradianta,https://twitter.com/liradianta/status/1749185666087272762,enggak timnas vs jepang malam mainnya tl ku isinya bukan debat,Positif,[0.5323636]
Sun Jan 21 20:28:35 +0000 2024,1749167125607203063,"@winyxzv @almuzawar @yoomrwhitee @The_RedsIndo 1 lapangan lawan pemain2 dengan fisik edan kaya Tomiyasu, Kubo, Endo, Asano, dan Ritsu Doan aja udah ngeri bayanginnya. Semoga bisa lepas mainnya timnas.",0,0,0,0,in,318735482,1748922962026340365,megatruraka,https://twitter.com/megatruraka/status/1749167125607203063,redsindo lapangan lawan pemain fisik edan kayak tomiyasu kubo endo asano ritsu doan ngeri bayanginnya semoga lepas mainnya timnas,Positif,[0.56464595]
Sun Jan 21 17:44:09 +0000 2024,1749125743928578053,"Bodo amat mau presidennya siapapun ga peduli, yg penting timnas mainnya bagus 😭",0,1,0,0,in,1507774012822519813,1749125743928578053,JTGUAH,https://twitter.com/JTGUAH/status/1749125743928578053,bodo presidennya enggak peduli timnas mainnya bagus,Negatif,[0.53729534]
Sun Jan 21 16:21:04 +0000 2024,1749104835331489948,"So far Thailand mainnya solid kayak match pertama. Masih ga percaya kalo mereka datang ke piala asia dg segudang masalah, konflik federasi, pemain nolak ke timnas, indisipliner, bahkan mereka berangkat ke Qatar H-1 sebelum turnamen dimulai ( ga ada acara friendly match)",0,1,1,0,in,2980352259,1749104835331489948,erseee_,https://twitter.com/erseee_/status/1749104835331489948,sok far thailand mainnya solid kayak match enggak percaya piala asia segudang konflik federasi pemain nolak timnas indisipliner berangkat qatar turnamen enggak acara friendly match,Negatif,[0.9634356]
Sun Jan 21 14:32:02 +0000 2024,1749077398803587563,"11 operan sebelum terjadinya goal penyama kedudukan. Semua operan pendek bawah. ... Alias dulu timnas kita long ball terus, bola asal tendang jauh ke depan ga jelas mainnya ... Sekarang cantik banget gaya permainannya.",0,0,0,0,in,1324958839129563136,1749077398803587563,Bidawangsakti,https://twitter.com/Bidawangsakti/status/1749077398803587563,operan goal penyama kedudukan operan pendek alias timnas long ball bola tendang enggak jelas-jelas mainnya cantik banget gaya permainannya,Negatif,[0.7596431]
Sun Jan 21 14:30:36 +0000 2024,1749077038521307420,"@wessejongkok @FAM_Malaysia tau lah sendiri kebanyakan pemain malaysia ini titipan JDT, seperti itu dulu2 banyak yg nitip2 pemain ke timnas indo ujung2nya apa mainnya jelek trs kebanyakan long ball long ball percis banget kaya malaysia skrng hahaha",0,0,0,0,in,1675770683060781056,1748750814292619494,TejokiE66047,https://twitter.com/TejokiE66047/status/1749077038521307420,malaysia kebanyakan pemain malaysia titipan jdt nitip pemain timnas indonesia ujungnya apa-apa mainnya jelek kebanyakan long ball long ball percis banget kayak malaysia hahaha,Positif,[0.89806086]
Sun Jan 21 13:59:17 +0000 2024,1749069154521645265,@hashiromui Saya mah males after debatnya sih. Jd pada terlalu fanatik. Berharap sih timnas mainnya setelah debat jd tl isinya timnas semua,0,1,0,0,in,298880167,1749066128608182706,alan_bond007,https://twitter.com/alan_bond007/status/1749069154521645265,mah malas after debatnya fanatik berharap timnas mainnya debat tl isinya timnas,Negatif,[0.9709617]
Sun Jan 21 13:23:09 +0000 2024,1749060062101057737,"Jepang mainnya gokil lawan vietnam, hasil imbang udah alhamdulilah untuk timnas. Kalaupun kalah setidaknya jangan dibantai aja #IndonesiaJapan #AsianCup",0,0,0,0,in,425917687,1749060062101057737,MolukseDavid,https://twitter.com/MolukseDavid/status/1749060062101057737,jepang mainnya gila lawan vietnam hasil imbang alhamdulilah timnas kalah jangan-jangan dibantai,Negatif,[0.95134634]
Sun Jan 21 12:29:21 +0000 2024,1749046523323941131,Udah 4 match offensif terus mainnya nih timnas amin 😂,0,0,0,0,in,416778339,1749046523323941131,deryan72,https://twitter.com/deryan72/status/1749046523323941131,match offensif mainnya timnas amin,Positif,[0.5628623]
Sun Jan 21 10:47:09 +0000 2024,1749020804019605906,@autisid @id_lgk Gua ngeliat TIMNAS udah bagus mainnya aja udah seneng,0,0,0,1,in,141086850,1748878718125396008,THAIMHACHAN,https://twitter.com/THAIMHACHAN/status/1749020804019605906,lgk gua timnas bagus mainnya senang,Positif,[0.6364651]
Sun Jan 21 10:34:45 +0000 2024,1749017684921200755,"@MafiaWasit Jadilah timnas yg from zero to hero, jangan jadi timnas yang mudah di sanjung tapi mainnya selalu gak karuan",0,0,0,0,in,1321543229146157056,1748993779930222598,Femi_1998,https://twitter.com/Femi_1998/status/1749017684921200755,timnas from zero hero jangan-jangan timnas mudah sanjung mainnya enggak karuan,Negatif,[0.9844549]
Sun Jan 21 10:33:17 +0000 2024,1749017312550916603,@AshariEriza @MafiaWasit Timnas mode di remehin pasti bagus mainnya. Kalau mode di sanjung langsung bapuk mainnya. Lain kali kalau ada pertandingan hujat aja timnasnya biar bagus mainnya #canda 🤣,0,1,0,1,in,1321543229146157056,1748993779930222598,Femi_1998,https://twitter.com/Femi_1998/status/1749017312550916603,timnas mode remehin bagus mainnya mode sanjung langsung bapuk mainnya kali pertandingan hujat timnasnya bagus mainnya,Positif,[0.9931282]
Sun Jan 21 07:50:02 +0000 2024,1748976232694522161,@rdynavnsyh @rameankebulan @idextratime @PSSI Tapi mainnya timnas macam real Madrid bagaimana dong?,0,0,0,0,in,1607201203917828098,1748958108473507872,frans_natadi,https://twitter.com/frans_natadi/status/1748976232694522161,mainnya timnas real madrid,Negatif,[0.8993472]
Sun Jan 21 06:03:19 +0000 2024,1748949376142299370,"@Hafeeezy Dibeberapa clip tiktok mainnya timnas ok loh padahal, cuma kurang jam main bareng doang. Build up udah bagus, jauh lebih bagus dibanding sebelum2nya  Ada2 aja yg ngehate anjing wkwkwkwk",0,0,0,0,in,1529406721651003392,1748947215622787105,shddqahmad,https://twitter.com/shddqahmad/status/1748949376142299370,dibeberapa clip tiktok mainnya timnas ok jam main bareng doang build up bagus bagus dibanding ngehate anjing wkwkwkwk,Negatif,[0.909103]
Sun Jan 21 06:01:07 +0000 2024,1748948820535472275,"@mogadiiing @indosupporter Ya lu bayangin aja gameplay timnas era simon, abis dikasih luis milla yg mainnya cakep bgt pas asian games, abis itu next event dikasih simon, langsung ilang itu gameplay. Yg ada cuma spam long ball ke winger terus crossing and InsyaaAllah, dah gitu2 doang tiap match 💀",0,2,0,64,in,1135587454163939330,1748906006003016075,derwustenfuchss,https://twitter.com/derwustenfuchss/status/1748948820535472275,lu bayangkan gameplay timnas era simon habis dikasih luis milla mainnya cakep banget pas asian games habis next event dikasih simon langsung hilang gameplay spam long ball winger crossing and insyaaallah deh doang match,Positif,[0.6372303]
Sun Jan 21 04:51:46 +0000 2024,1748931370146287934,@X_Tactico @ruangtaktik @garagarabola_ @InfosuporterID @FandomID_ Timnas enak mainnya kalau si klok gak ikut main sih.,0,0,0,2,in,1033983613,1748688514185884063,nuriihamdarabbi,https://twitter.com/nuriihamdarabbi/status/1748931370146287934,tactico timnas enak mainnya enggak main,Negatif,[0.83940655]
Sun Jan 21 04:38:29 +0000 2024,1748928024668668299,"@DZKMTQN @id_lgk Kalau menurut gw timnas Indonesia ini gaya mainnya lebih cocok haram football nya Ancelotti, bertahan sambil menunggu kesempatan counter attack",0,2,0,1,in,1607201203917828098,1748878718125396008,frans_natadi,https://twitter.com/frans_natadi/status/1748928024668668299,lgk gue timnas indonesia gaya mainnya cocok haram football ancelotti bertahan menunggu kesempatan counter attack,Positif,[0.86526996]
Sun Jan 21 04:12:45 +0000 2024,1748921551028973753,@medioclubID @InfosuporterID Timnas bola bukan segalanya bro...kemarin lawan Vietnam boleh menang tapi jelek mainnya.  Jangan goblok! Jujur itu penting!,0,0,0,0,in,1432018212376350725,1748646557594034356,KitaUang,https://twitter.com/KitaUang/status/1748921551028973753,timnas bola bukan brokemarin lawan vietnam menang jelek mainnya jangan-jangan goblok jujur,Negatif,[0.99299526]
Sun Jan 21 04:11:08 +0000 2024,1748921142692508007,@FabloChin @riioonaldoo @FaktaSepakbola Rata-rata sama timnas timur tengah mainnya begitu terus dari palestina sampai jordan. Mainnya pasti crossing lambung &amp  main long ball -&gt  strikernya lari karena menang fisik &amp  tinggi badan,0,0,0,0,in,1635588070149091330,1748702256189583668,UekyAgung,https://twitter.com/UekyAgung/status/1748921142692508007,ratarata timnas timur mainnya palestina jordan mainnya crossing lambung main long ball strikernya lari menang fisik badan,Positif,[0.67040837]
Sun Jan 21 01:33:51 +0000 2024,1748881562245247141,"Pemanggilan pemain dengan menit bermain sedikit memang terjadi juga di Indonesia. Tp itu karena beberapa pemain muda yang main di luar Indonesia.  Di Malaysia sedang hangat pemanggilan Natxo Insa dan Sumareh yg jrg menit mainnya musim ini, juga ga pernah ke timnas setaun terakhir https://t.co/fHqTLfxRTF",0,4,1,9,in,66542749,1748881562245247141,OghieGigs,https://twitter.com/OghieGigs/status/1748881562245247141,pemanggilan pemain menit bermain indonesia pemain muda main indonesia malaysia hangat pemanggilan natxo insa sumareh jrg menit mainnya musim enggak timnas setaun,Negatif,[0.88401204]
Sat Jan 20 20:43:17 +0000 2024,1748808436484342234,@MafiaWasit Bisa-bisanya timnas lu diayam-ayamin ama Malaysia yg mainnya begitu,0,0,0,0,in,2776013450,1748727306430919105,valangdika,https://twitter.com/valangdika/status/1748808436484342234,bisabisanya timnas lu diayamayamin malaysia mainnya,Negatif,[0.9585794]
Sat Jan 20 17:07:52 +0000 2024,1748754225096778193,@cozmo_nut @RaisFr25 @idextratime @FAM_Malaysia Gatau tp kata netizen lain karena mereka lebih bangga main di jdt tp di timnasnya kagak. Keknya mainnya lebih maksimal di club dibanding timnas.,0,1,0,1,in,1155120077739450369,1748744381782245714,livmy97,https://twitter.com/livmy97/status/1748754225096778193,nut malaysia enggak tau kata-kata netizen bangga main jdt timnasnya kagak kayaknya mainnya maksimal club dibanding timnas,Negatif,[0.97141784]
Sat Jan 20 17:03:24 +0000 2024,1748753102201823377,"@SiaranBolaLive Dia kira pemain2 Indo yg masih muda itu udh sejago pemain2 Barca apa? Chemistry, Ketenangan bawa bola, Passing2 pendek pemain2 Indo belum semateng pemain2 eropa, kalo Timnas Indo dilatih Pep sekalipun dengan kondisi pemain Indo seperti ini ya mainnya blm bisa macem Barca",0,0,0,1,in,1418562319261388813,1748482832786444728,Falhami_,https://twitter.com/Falhami_/status/1748753102201823377,pemain indonesia muda sejago pemain barca apa-apa chemistry ketenangan bawa-bawa bola passing pendek pemain indonesia belum semateng pemain eropa timnas indonesia dilatih pep kondisi pemain indonesia mainnya belum barca,Negatif,[0.6012237]
Sat Jan 20 16:58:27 +0000 2024,1748751858439438508,"@DisforiaSetra Dengan tetap respect sama perjuangan Timnas, menurut gue kurang oke mainnya",0,1,0,0,in,814580107,1748515646428880988,anggoro_rizal,https://twitter.com/anggoro_rizal/status/1748751858439438508,respect perjuangan timnas gue oke mainnya,Negatif,[0.8779224]
Sat Jan 20 16:37:18 +0000 2024,1748746534009946326,"@indrawhan @noroomworldwide @idextratime Terkakhir juga lawan jordania. Kalo diliat secara permainan jordania lebih unggul. Bahrain gajelas juga mainnya. Tapi bola itu bundar sih, berdoa aja jordania menang diatas selisih 2 gol. Timnas kita kalopun kalah, kebobolan selisih 1 gol",0,1,0,0,in,927946860232192005,1748745041563259099,Sabdaair,https://twitter.com/Sabdaair/status/1748746534009946326,terkakhir lawan jordania permainan jordania unggul bahrain enggak jelas mainnya bola bundar berdoa jordania menang diatas selisih gol timnas kalopun kalah kebobolan selisih gol,Negatif,[0.5901303]
Sat Jan 20 16:32:32 +0000 2024,1748745334585508022,"Bahrain mainnya jelek bgt padahal, kek timnas indonesia jaman sblm sty ngandelin krosang krosing pemainnya gada yg buka ruang juga",0,1,0,1,in,1225383708443561987,1748745334585508022,Asukakura_,https://twitter.com/Asukakura_/status/1748745334585508022,bahrain mainnya jelek banget kayak timnas indonesia jaman sty ngandelin krosang krosing pemainnya enggak ada buka ruang,Negatif,[0.9745774]
Sat Jan 20 16:01:14 +0000 2024,1748737455514427838,@idextratime @bliblidotcom Bahrain mainnya gini kok dulu timnas kita bisa kebantai 10-0 ya?,0,5,0,3,in,1246094211692167168,1748734966064660589,fianhallow,https://twitter.com/fianhallow/status/1748737455514427838,bahrain mainnya timnas kebantai,Negatif,[0.7930886]
Sat Jan 20 15:46:51 +0000 2024,1748733837444890649,@Indostransfer Bahrain ini biasa bgt mainnya. Bisa lah Timnas ajak FIFA Friendly Match. Yakin bisa minimal imbang dan naikin rangking.,0,0,0,0,in,85004926,1748726985961165138,isanmuhammad,https://twitter.com/isanmuhammad/status/1748733837444890649,bahrain banget mainnya timnas ajak fifa friendly match minimal imbang naikin rangking,Negatif,[0.6108844]
Sat Jan 20 15:45:16 +0000 2024,1748733438696599879,"@ayaseikura @irgiawannnkk @sembroenooo @idextratime Iya abang yg kerjaannya dimanjakan permainan cantik eropa, maafkan timnas kami yg mainnya masih bikin rusak mata anda🙏kami sadar timnas kami emang bakal sulit lolos, tapi kami bakal dukung apapun yg terjadi dan semoga improve🙏 semoga negara Abang juga lolos apapun negaramu bang",0,0,0,0,in,1646580951752015873,1748719235793404252,Freakshikanai,https://twitter.com/Freakshikanai/status/1748733438696599879,iya abang kerjaannya dimanjakan permainan cantik eropa maafkan timnas mainnya rusak mata andakami sadar timnas sulit lolos dukung apapun semoga improve semoga negara abang lolos apapun negaramu bang,Negatif,[0.94440806]
Sat Jan 20 15:27:47 +0000 2024,1748729040125509726,45 menit pertama masih bagusan mainnya Timnas Indonesia kemarin lah,0,0,0,0,in,84302795,1748729040125509726,lukasadwin,https://twitter.com/lukasadwin/status/1748729040125509726,menit bagusan mainnya timnas indonesia kemarin,Positif,[0.5826504]
Sat Jan 20 13:35:15 +0000 2024,1748700719618875522,"@kevinbahasbola Permainan arsenal kok gak menarik ya,  dari laga ke laga kok gini2 aja mainnya, butuh taktik baru aja atau pemain baru atau pelatih baru ya? Bosen anjir br ngerasain sebosen ini nonton arsenal, seruan nnton timnas. diluar 2 gol yg dari corner yg bagus ya @kevinbahasbola",1,2,0,1,in,1669215136400412673,1748698141858369988,TePartey,https://twitter.com/TePartey/status/1748700719618875522,permainan arsenal enggak menarik laga laga mainnya butuh taktik pemain pelatih bosan anjir merasai sebosen menonton arsenal seruan menonton timnas diluar gol corner bagus,Positif,[0.8833508]
Sat Jan 20 13:01:43 +0000 2024,1748692282671546478,"@IDGoonerscom Permainan arsenal kok gak menarik ya, menit 27 pengen selesai nonton, dari laga ke laga kok gini2 aja mainnya, butuh taktik baru aja atau pemain baru atau pelatih baru ya? Bosen anjir br ngerasain sebosen ini nonton arsenal, seruan nnton timnas",0,2,0,0,in,1669215136400412673,1748691503403450383,TePartey,https://twitter.com/TePartey/status/1748692282671546478,permainan arsenal enggak menarik menit pengin selesai menonton laga laga mainnya butuh taktik pemain pelatih bosan anjir merasai sebosen menonton arsenal seruan menonton timnas,Negatif,[0.96319145]
Sat Jan 20 12:22:05 +0000 2024,1748682306590490655,ko mau si psg beli kim min je? jelek bgt mainnya di timnas hadeuh,0,0,0,0,in,1293190920590856192,1748682306590490655,RStnly,https://twitter.com/RStnly/status/1748682306590490655,psg beli kim min je jelek banget mainnya timnas aduh,Negatif,[0.9887928]
Sat Jan 20 12:05:26 +0000 2024,1748678118402085263,"@idextratime soalnya timnas kita harus dijelek jelekin dulu biar main bagus, kalo dipuji puji mainnya malah kek tai",0,0,0,0,in,1477888810197282816,1748653296708206895,JayyGeraldine,https://twitter.com/JayyGeraldine/status/1748678118402085263,timnas dijelek menjelek-jelekkan main bagus dipuji puji mainnya kayak tahi,Negatif,[0.9791814]
Sat Jan 20 10:21:42 +0000 2024,1748652011929936364,@MusssLim_ @MafiaWasit biar mainnya long pass langsung kedepan kesukaan towel gitu sama bisa nitip pemain masukin ke timnas,0,0,0,0,in,1461577932715954180,1748394342157545592,rennminaire,https://twitter.com/rennminaire/status/1748652011929936364,mainnya long pas langsung kedepan kesukaan towel nitip pemain memasukkan timnas,Positif,[0.76188385]
Sat Jan 20 07:26:31 +0000 2024,1748607924367478789,"@kegblgnunfaedh Gara2 pengen liat Megawarti maennya, wow Voli di korea rame bgt yaa. Antusiasmenya keren. Megawati emg keren mainnya, diakui jg sm pemain timnas voli koreanya👏🏻",0,0,0,0,in,167411952,1748346818973622458,Devna_23,https://twitter.com/Devna_23/status/1748607924367478789,gara-gara pengin lihat megawarti maennya wow voli korea rame banget antusiasmenya keren-keren megawati keren-keren mainnya diakui pemain timnas voli koreanya,Positif,[0.97557265]
Sat Jan 20 07:14:05 +0000 2024,1748604796033233397,@theflankerID @bergasss Kukira lini tengah vietnam yang jelek ternyata Timnas yang mainnya disiplin struktur. Salut,0,0,0,0,in,311018456,1748526455284240386,bagjava,https://twitter.com/bagjava/status/1748604796033233397,kukira lini vietnam jelek timnas mainnya disiplin struktur salut,Positif,[0.6406282]
Sat Jan 20 06:39:17 +0000 2024,1748596040247484420,"@Andy_setiawan93 @tirta_cipeng Menang karena keberuntangan bisa apa dek ? Cuman ngotor ngotorin mata. Bagusan juga anak SSB maen dibanding timnas semalem wkwkwkwkw maen macem badut.  Kalah kalo main bagus orang maklumin, kecuali udah kalah mainnya bapuk.  Urusan poin gak peduli, bisa di capai kapan kapan.",0,0,0,0,in,1315251805626880006,1748383514058469501,gakpunyabakat,https://twitter.com/gakpunyabakat/status/1748596040247484420,setiawan cipeng menang keberuntangan apa-apa dek cuman ngotor ngotorin mata bagusan anak-anak ssb main dibanding timnas semalem wkwkwkwkw main badut kalah main bagus orang-orang maklumin kecuali kalah mainnya bapuk urusan poin enggak peduli capai,Negatif,[0.53279006]
Sat Jan 20 05:56:09 +0000 2024,1748585183559741631,"@AfifXavi terkhir kali nonton timnas brg Alm. bapak pas aff 2010, pas vs malaysia menang 5-1, beliau bilang tumben timnas mainnya bagus &amp  enak ditonton, #kenangan",0,0,0,0,in,1624372687186587648,1748399742621778105,cakyan007,https://twitter.com/cakyan007/status/1748585183559741631,terkhir kali menonton timnas bareng almarhum pas aff pas vs malaysia menang beliau bilang-bilang tumben timnas mainnya bagus enak ditonton,Positif,[0.98433083]
Sat Jan 20 05:46:35 +0000 2024,1748582776142799354,"Timnas Indonesia Menang Lawan Vietnam di Piala Asia, Jokowi: Mainnya Bagus Sekali https://t.co/JkT2T2ljcQ",0,0,0,0,in,456426648,1748582776142799354,merdekadotcom,https://twitter.com/merdekadotcom/status/1748582776142799354,timnas indonesia menang lawan vietnam piala asia jokowi mainnya bagus,Positif,[0.9976573]
Sat Jan 20 05:20:33 +0000 2024,1748576223943635363,Jokowi Puji Timnas Indonesia Kalahkan Vietnam di Piala Asia: Mainnya Bagus Sekali https://t.co/5aUgMv8tdY #News,0,0,0,2,in,47596019,1748576223943635363,liputan6dotcom,https://twitter.com/liputan6dotcom/status/1748576223943635363,jokowi puji timnas indonesia kalahkan vietnam piala asia mainnya bagus,Positif,[0.9960855]
Sat Jan 20 05:16:48 +0000 2024,1748575281097662573,"@SonyAndrio Ramai in aja dm nyaa si towel ama akmal, suruh bikin analisis timnas kalo lolos 16 besar.  Mereka bikin analisis di ig atau yutub kalo pas timnas kalah atau jelek mainnya",0,0,0,0,in,927946860232192005,1748405753126482378,Sabdaair,https://twitter.com/Sabdaair/status/1748575281097662573,ramai dm towel akmal suruh analisis timnas lolos besar-besar analisis ig yutub pas timnas kalah jelek mainnya,Negatif,[0.9695812]
Sat Jan 20 05:03:34 +0000 2024,1748571948995772899,"Timnas Indonesia Bungkam Vietnam, Jokowi: Mainnya Bagus Sekali https://t.co/V76wNOR3SJ",0,1,3,17,in,95141299,1748571948995772899,VIVAbola,https://twitter.com/VIVAbola/status/1748571948995772899,timnas indonesia bungkam vietnam jokowi mainnya bagus,Positif,[0.98545504]
Sat Jan 20 05:02:12 +0000 2024,1748571605087994197,Jokowi Puji Timnas Indonesia Kalahkan Vietnam 1-0 di Piala Asia: Mainnya Bagus Sekali! https://t.co/Hum4SS0leP,0,0,0,8,in,71436318,1748571605087994197,KompasTV,https://twitter.com/KompasTV/status/1748571605087994197,jokowi puji timnas indonesia kalahkan vietnam piala asia mainnya bagus,Positif,[0.9960855]
Sat Jan 20 04:39:33 +0000 2024,1748565908145258628,"Puji Kemenangan Timnas Lawan Vietnam, Jokowi: Mainnya Bagus Sekali! https://t.co/eimUVTMUDZ",0,0,1,0,in,1616278024907034625,1748565908145258628,IDNTimesSport,https://twitter.com/IDNTimesSport/status/1748565908145258628,puji kemenangan timnas lawan vietnam jokowi mainnya bagus,Positif,[0.97905517]
Sat Jan 20 04:30:40 +0000 2024,1748563672279179350,biasanya kalo timnas lagi disanjung sanjung gini next match mainnya flop dan amburadul ☹️ lets see semoga besok lawan jepang bisa bermain lebih rapi dan  disiplin lagi 🔥  #AyoGaruda #KitaGaruda,0,0,0,0,in,293427723,1748563672279179350,ajisaktixyz,https://twitter.com/ajisaktixyz/status/1748563672279179350,timnas disanjung sanjung next match mainnya flop amburadul lets semoga besok lawan jepang bermain rapi disiplin,Positif,[0.7628424]
