full_text,processed
https://t.co/NSJtuXLusP @KemnakerRI @kempanrb @BKNgoid Mungkin menjadi perhatian bahwa tidak semua warga NKRI berkesempatan memperoleh pendidikan min S1 jd turunkan aja min pendidikan di seluruh lowker... gmn pendapatnya @Kemdikbud_RI ?,perhatian tidak warga nkri berkesempatan memperoleh pendidikan min turunkan min pendidikan lowker pendapatnya ri
UKT Naik Biaya Kuliah Mahal Komnas HAM akan Audit Kampus https://t.co/adBRA2PEBC,ukt biaya kuliah mahal komnas ham audit kampus
Presiden gak tahu kalo Kemendikbud pembantunya mengeluarkan pernyataan bahwa Pendidikan Tinggi = Kebutuhan Tersier ? Cabut dong Pak keputusan menaikkan UKT keluarin InPres nya...,presiden enggak kemendikbud pembantunya mengeluarkan pernyataan pendidikan kebutuhan tersier cabut keputusan menaikkan ukt mengeluarkan inpres
kocak UKT 2 digit malah disuruh kerja bakti ,kocak ukt digit disuruh kerja bakti
Menyedihkan orang partai ga paham regulasi Menteri dan rektor PTN ga ada salahnya mereka naikan UKT sdh sesuai aturan yg ada mestinya sebagai insan partai mendorong revisi UUSisdik. Jgn seolah2 cari panggung mau jadi pahlawan kesiangan.,menyedihkan orang-orang partai enggak paham regulasi menteri rektor ptn enggak salahnya naikan ukt sesuai aturan mestinya insan partai mendorong revisi uusisdik jangan cari panggung pahlawan kesiangan
setiap semester punya fase berat sih beda masalah doang apalagi kalo udah masa bayar ukt,semester fase berat beda doang bayar ukt
Jadi alasannya karena apa? UKT mahal karena apa? Karena apa? Jawabannya kok malah menjurus ke arah Kalau ga punya duit ya gausah kuliah. ,alasannya apa-apa ukt mahal apa-apa apa-apa jawabannya menjurus arah enggak duit enggak usah kuliah
Unesa Tidak Menaikkan UKT Mahasiswa https://t.co/sFnrdp27bb,unesa tidak menaikkan ukt mahasiswa
Apakah kenaikan UKT ini ada agenda terselubung untuk mendorong student loan atau bahkan pinjol untuk biayai pendidikan tinggi seperti yang pernah digaungkan elit2 dan para pendengung?,kenaikan ukt agenda terselubung mendorong student loan pinjol biayai pendidikan digaungkan elit pendengung
Kementerian Pendidikan Kebudayaan Riset dan Teknologi (Kemendikbudristek) angkat bicara soal Uang Kuliah Tinggal (UKT) yang ramai dikritik mahasiswa di berbagai daerah. Kata mereka soal ini tetap diatur karena biaya di Perguruan Tinggi tak bisa digratiskan. https://t.co/6o05QRnrQl,kementerian pendidikan kebudayaan riset teknologi kemendikbudristek angkat bicara uang kuliah tinggal ukt ramai dikritik mahasiswa daerah kata-kata diatur biaya perguruan digratiskan
Januari: - Kaget Jumlah Lulusan S2 dan S3 di Indonesia di bawah satu persen populasi produktif. Mei: - UKT S1 S2 Spesialis juga S3 naik gila-gilaan. Udah gitu ditambah ada IPI pula. *** Jadi kagetnya itu karena kebanyakan ya Pak? 1 persen rakyat berpendidikan tinggi itu,januari kaget lulusan indonesia persen populasi produktif mei ukt spesialis gilagilaan ditambah ipi kagetnya kebanyakan persen rakyat berpendidikan
Buk Tjijik bener kuliah gak wajib kalau gak mau pusing UKT gak usah kuliah. Masalahnya loker layak/berkecukupan rata-rata syarat pendidikan minimal S1 fakta ini di sosial masyarakat menyimpulkan kuliah itu wajib. Nah lapangan kerja kasar ini yg ada untuk lulusan SMA dan SMP. https://t.co/Y8btwrbjeZ,buk tjijik kuliah enggak wajib enggak pusing ukt enggak kuliah loker layakberkecukupan ratarata syarat pendidikan minimal fakta sosial masyarakat menyimpulkan kuliah wajib lapangan kerja kasar lulusan
Soal UKT kalau gak cepet kelar bisa jadi angka 2023 malah naik jutaan anak muda terjebak di situasi ini karena mereka putus pendidikan gak bekerja atau menempuh pelatihan. Penyebabnya kurang akses transportasi dan pendidikan keterbatasan finansial kewajiban rumah tangga dll. https://t.co/9EiFG9nlu7,ukt enggak cepat kelar angka jutaan anak-anak muda terjebak situasi putus pendidikan enggak menempuh pelatihan penyebabnya akses transportasi pendidikan keterbatasan finansial kewajiban rumah tangga dll
braw! Izin nanya dunk aku takut nanti kalo minta perubahan kelompok ukt nanti ditolak kalau ditolak aku ga bisa ngangsur dong?? https://t.co/hSMMFeDppN,braw izin takut perubahan kelompok ukt ditolak ditolak enggak ngangsur
aku melihat UKT S2: https://t.co/4y7z6rLLoC,ukt
Oh kasus kenaikan UKT gila-gilaan dan beasiswa yg tidak tepat sasaran itu arahnya ke sini. ,oh kenaikan ukt gilagilaan beasiswa tidak sasaran arahnya
Ya memang benar. Adikku nanti aku usahakan kuliah either di Malay Turkey or Thailand. Di Indonesia sangat tidak worth it pake banget. Or kalau dianya gak mau jauh ke UT aja. Gila sih kenaikan UKT segitunya. Gak kaget nanti tiba-tiba sistem student loan diperkenalkan ,benar-benar adikku usahakan kuliah either malay turkey orang thailand indonesia tidak worth pakai banget orang dianya enggak ut gila kenaikan ukt sebegitunya enggak kaget tibatiba sistem student loan diperkenalkan
welcome to indonesia (c)emas 2045 here we have: -kecelakaan study tour krna salah bus tapi study tournya yg dibatasi -keluhan ukt naik ditanggapi dengan kata tersier -masyarakat minim literasi -pajak barang lebih mahal dari harga barang,welcome indonesia cemas here we have kecelakaan study tour salah bus study tournya dibatasi keluhan ukt ditanggapi kata-kata tersier masyarakat minim literasi pajak barang mahal harga barang
Sorry but... Demi apapun aku cmn akan sepakat ngasih anakku kuliah that worth 20mio as Uang Pangkal &amp; max 15mio as UKT. I mean 100jt buat UP sih mending gw beliin ni bocah aset jualan like go learn the world full of blood and tears by ur first hand experience little shit ,sorry but apapun cuman sepakat mengasih anakku kuliah that worth mio as uang pangkal max mio as ukt mean juta up mending gue membelikan bocah aset jualan like go learn the world full of blood and tears by ur first hand experience little shit
Ribut ribut soal UKT yang mahal ini sebelumnya menjadi alasan utama kenapa anak gue kudu masuk sekolah yang english base dikesehariannya Mahal gpp lah urusan bapaknya nyari duit yg penting dia bs punya modal bhs inggris bagus buat nanti kuliah di luar negeri,ribut ribut ukt mahal alasan utama anak-anak gue kudu masuk sekolah english base dikesehariannya mahal enggak apa-apa urusan bapaknya mencari duit modal bahasa inggris bagus kuliah negeri
UKT hari ini rasa-rasanya sudah tidak manusiawi. Kenaikan UKT jadi tren di banyak kampus. Menyedihkan bukan? Selengkapnya bisa baca di sini ya temen-temen ⤵️,ukt rasarasanya tidak manusiawi kenaikan ukt tren kampus menyedihkan bukan selengkapnya baca tementemen
braw! yg baru pengumuman ukt hari ini udah keluar belom?,braw pengumuman ukt belum
nurunin ukt di yubi agak sulit sih. semester ini aja gue uktnya turun karena dekan baru tau kalau gue yatim padahal dah dari lama yatimnya wkwk ,nurunin ukt yubi sulit semester gue uktnya turun dekan gue yatim deh yatimnya wkwk
seyakin itu ukt mahal = fasilitas ok?? ukt w 2 digit. tmn2 yg non reg bayar uang pangkal 165jt. fasilitas? minim bgt (gamau nyebutin soalnya tmn w pernah kena kasus sm dosen krn nyebut terang2an HAHA),seyakin ukt mahal fasilitas ok ukt digit teman non reg bayar uang pangkal juta fasilitas minim banget enggak mau teman kena dosen nyebut terangan haha
Braw! Pengumuman UKT anak KIP K jam brp ya? Gw barusan buka kok masi ga ada titik terang,braw pengumuman ukt anak-anak kip jam gue barusan buka enggak titik terang
Gaes braw! apa ada konspirasi ya dibalik kenaikan UKT di hampir seluruh perguruan tinggi negeri? UKT dinaikan agar yang mampu dan kaya aja yang kuliah yang ga mampu dipelihara kemiskinannya oleh negara?,gaes braw apa-apa konspirasi dibalik kenaikan ukt perguruan negeri ukt dinaikan kayak kuliah enggak dipelihara kemiskinannya negara
-ness emang ini bener kah slip bayar ukt gaboleh ilang? https://t.co/IQz0R2w0h0,ness kah slip bayar ukt gaboleh hilang
Pengen komen di sg nya dulu saya pernah kritik UKT trus dipanggil wadek suruh buat surat permintaan maaf Plot twist : yg sg anak dekan pada masa itu ️ https://t.co/oFYN2YIR9i,pengin komen sg kritik ukt dipanggil wadek suruh surat permintaan maaf plot twist sg anak-anak dekan
Kampret woi ub turunin ukt lu napa #turunkanUKTUB https://t.co/RzFdUx6Q42,kampret woi ub turunin ukt lu
UKT Bakal Naik DPR Segera Panggil Kemendikbudristek https://t.co/FXu0LGkqsY #beritajogja #jogja #jogjaistimewa https://t.co/TN4eFcY8TP,ukt dpr panggil kemendikbudristek
Mahasiswa Mengadu soal Kenaikan UKT Komisi X DPR Bakal Panggil Kemendikbud https://t.co/ZUjXisIdbA #TempoNasional,mahasiswa mengadu kenaikan ukt komisi dpr panggil kemendikbud
gue butuh 2 juta buat service lcd ipad ini ada duit tapi buat ukt gue stress bgt mana dikit lagi uas laptop rusak cuma berharap di ipad yang makin rusak please jajan komisi di saya,gue butuh juta service lcd ipad duit ukt gue stres banget dikit uas laptop rusak berharap ipad rusak please jajan komisi
UKT mahal kuliah aja keluar negeri gratis tp nanti pulang kena pajak ,ukt mahal kuliah negeri gratis pulang kena pajak
hah uns naik juga ya ukt nya..?,hah uns ukt
Dan UKT naik ga akan berimbas ke gaji dosen naik koq. Wong student unit cost di fakultas kesehatan tuh tinggi sekali berat kalau pemerintah ga subsidi. Lah ini malah dilepas negara. Mbuh lah ,ukt enggak berimbas gaji dosen student unit cost fakultas kesehatan berat pemerintah enggak subsidi dilepas negara embuh
Kemarin sempet nyinggung soal harga kos unnes yang dimanipulasi ex-aktivis jadi lebih mahal dari UKT. Eh kok ya UKT kayanya ga mau kalah terus ikutan naik.,kemarin nyinggung harga kos unnes dimanipulasi exaktivis mahal ukt eh ukt kayanya enggak kalah ikutan
Ditelpon calon GB yg srg konsul bab publikasi: Mbak kl ada riset apa bs ajak sy mis yg sebar kuesioner Me: Gk dulu lg fokus cuan (batin nggo bayar UKT arek2). Sem ini dah turah kl utk BKD sem depan Sinta 3 jg cukup. Msh ada tanggungan 3 manuskrip sama agen sebelah,ditelpon calon gb srg konsultasi bab publikasi mbak-mbak riset apa-apa ajak mis sebar kuesioner me enggak fokus cuan batin nggo bayar ukt arek sem deh turah bkd sem sinta tanggungan manuskrip agen sebelah
Indonesia hingga hari ini: 1. Sidang SYL 2. UKT mahal 3. Study Tour 4. Tambah Menteri 5. Vina,indonesia sidang syl ukt mahal study tour menteri vina
Lha kuliahnya aja mahal UKT naik berlipat2 orang kemendikbud bilang kuliah itu hanya kebutuhan tersier. Bapak kaget? @jokowi ?,kuliahnya mahal ukt berlipat orang-orang kemendikbud bilang-bilang kuliah kebutuhan tersier kaget
Hampir seluruh Universitas ada fenomena UKT Mahal Sekedar mengingatkan kembali dalam konstitusi bahwa cita² MENCERDASKAN KEHIDUPAN BANGSA akan semakin jauh Apa ini yg akan diteruskan oleh pemerintah yg selalu klaim 58% .? #turunkanUKTUB,universitas fenomena ukt mahal sekedar konstitusi cita mencerdaskan kehidupan bangsa apa-apa diteruskan pemerintah klaim
Tolong diperjelas bahwa ukt 5000 lira/ semester adalah bagi mahasiswa asing yg terdaftar di tahun tersebut dalam hal Abang ini 2019 atau 2020.,tolong diperjelas ukt lira semester mahasiswa asing terdaftar tahun-tahun abang
lah yg bikin UKT naik kan pilihan elu.......,ukt pilihan lu
Tak sedikit teman kuliah se PTN kini bingung gimana bisa bayar UKT untuk anaknya. Padahal secara taraf hidup dia lbh baik dr kondisi ortunya saat itu. Degradasi. Tapi agen Neolib punya narasi templete utk sesatkan publik: berkeadilan kebutuhan tersier. Apalagi ya?,teman kuliah ptn bingung bayar ukt anaknya taraf hidup kondisi orang tuanya degradasi agen neolib narasi templete sesatkan publik berkeadilan kebutuhan tersier
Panja Pembiayaan Pendidikan Langsung Dibentuk Gara-Gara UKT Melejit https://t.co/QsxcUjcqP1,panja pembiayaan pendidikan langsung dibentuk garagara ukt melejit
bang ga berisik nih UKT pada naik? @BEMNUS ,bang enggak berisik ukt
nyuruh² gue mikir heh mau ptn mau pts juga semua kalangan harusnya bisa kuliah! ukt mahal jangan dinormalisasikan dong terus org miskin gk boleh kuliah gitu ,nyuruh gue mikir heh ptn pts kalangan kuliah ukt mahal jangan-jangan dinormalisasikan orang miskin enggak kuliah
*cries in biaya spesialis* ya Allah dapet duit darimaneee ini UKT harga segini https://t.co/1Shey3Vdc5,cries biaya spesialis allah duit darimaneee ukt harga segini
ptn! kenapa pada ga demo ukt trisakti segini? https://t.co/Hs0uNgKZI6,ptn enggak demo ukt trisakti segini
Mau kuliah PGSD dengan ukt puluhan juta IKHLASSS GW BAYAR KALAU JADI GURU SD DENGAN KELAS KAYAK GINI WAAKKK https://t.co/5UbHTqSQ59,kuliah pgsd ukt puluhan juta ikhlasss gue bayar guru sd kelas kayak waakkk
Curhat Mahasiswa ke DPR soal Melonjaknya UKT dan IPI: Semua Diperdagangkan https://t.co/sPI47V0P0s #beritasatu #news #berita,curhat mahasiswa dpr melonjaknya ukt ipi diperdagangkan
Satu lembaga baru setingkat menteri itu anggarannya ndak tanggung2. Dulu Bekraf bisa sampai Rp900 Miliar anggarannya. Kalau dipakai untuk nambah bantuan operasional PTN setidaknya bisa mencover 60.000 mahasiswa dgn UKT Rp7 5jt/semester untuk setahun. Kalau nambah 10 Menteri?,lembaga setingkat menteri anggarannya indak tanggung bekraf rp miliar anggarannya dipakai bertambah bantuan operasional ptn mencover mahasiswa ukt rp jtsemester setahun bertambah menteri
-dips! Kan pendaftaran wisuda 175 terakhi 30 juni. Kalau semisal aku sidang di bulan juli atau pokoknya sblmnya masuk perkuliahan semester ganjil kira2 msh harus bayar ukt ga ya?,dips pendaftaran wisuda terakhi juni sidang juli pokoknya masuk perkuliahan semester ganjil bayar ukt enggak
DPR Akan Panggil Mas Menteri Nadiem Imbas Polemik UKT Naik Tidak Wajar https://t.co/WJtP53vPeW,dpr panggil mas menteri nadiem imbas polemik ukt tidak wajar
kira-kira ukt ub! bakal turun gaa yaa setelah banyak yang protes gini?,kirakira ukt ub turun enggak protes
UKT mahal ini hal paling tai,ukt mahal tahi
BEM Unri Ungkap Hampir 50 Calon Mahasiswa Gagal Kuliah karena UKT Mahal https://t.co/HfwRhfHN2W #TempoNasional,bem unri calon mahasiswa gagal kuliah ukt mahal
buat yang middle class aku dapat ukt ub! gol 6. dengan penghasilan ortu yang ga menentu (wiraswasta) jujur agak berat huhu kemarin udah mau coba minta keringanan tapi syaratnya tu loh... :(,middle class ukt ub gol penghasilan orang tua enggak menentu wiraswasta jujur berat huhu kemarin coba keringanan syaratnya
Janji ga kaget kalo tiba2 ada yg nyuruh UKT diturunin?,janji enggak kaget nyuruh ukt diturunin
Sibuk ukt ukiti padahal UT cuma kena 1.500.000 per semester,sibuk ukt ukiti ut kena semester
Dengar obrolan anak kosan di warkop ternyata mereka mahasiswa mrk obrolin naiknya UKT yg hampir serentak dibbrp universitas adalah cara halus mencegah mahasiswa demo utk isu2 penting kalo demo ortunya bakalan ngomel krn takut telat lulus sedangkan biayanya mahal sekali... Hmmm,dengar obrolan anak-anak kosan warung kopi mahasiswa obrolin naiknya ukt serentak dibbrp universitas halus mencegah mahasiswa demo isu demo orang tuanya ngomel takut telat lulus biayanya mahal hmmm
UKT PTN tinggi.. kalo lulus auto S2 terus auto bisa dapet kerjaan dengan gaji tinggi ga masalah. Lah ini masih juga susah dapat kerja dengan gaji UMR. Ya kasian anak bangsa.. memang hebat negara ini. Wkwkwk.. semua diajak bercanda. Bahkan sampe pendidikan.,ukt ptn lulus auto auto pekerjaan gaji enggak susah kerja gaji umr kasihan anak-anak bangsa hebat negara wkwkwk diajak bercanda pendidikan
Wakanda udh darurat pendidikan kah? Oiya subsidi pendidikan udh dialihkan ke urusan perut sepertinya ga heran ukt bisa pump up to 8x,wakanda darurat pendidikan kah oiya subsidi pendidikan dialihkan urusan perut enggak heran ukt pump up
Saat mahasiswa teriak biaya UKT dan UPI naik berlipat kali suara Bapak ini kemana ya? Bukankah harusnya dia kesal dan marah !? https://t.co/4VbNazfdd6,mahasiswa teriak biaya ukt upi berlipat kali suara kemana kesal marah
Nah Tahun 2020 adik saya memulai semester pertamanya sebagai mahasiswa universitas istanbul. Tidak ada uang pangkal. Tidak ada uang gedung. THE REAL UKT. Tidak ada biaya tambahan lainnya. Dari awal kuliah cuma bayar sekitar Rp2.500.000 per semester Awal kuliah cuma bayar,tahun-tahun adik semester pertamanya mahasiswa universitas istanbul tidak uang pangkal tidak uang gedung the real ukt tidak biaya tambahan kuliah bayar rp semester kuliah bayar
problem UKT ini potret nyata pembodohan sistematis rakyat dipaksa untuk gagal berpendidikan tinggi faham sih ya karena klo banyak orang cerdas di negeri ini ya modelan kek jkw akan susah berkuasa dan ga bisa langgeng dalam kekuasaan,problem ukt potret nyata pembodohan sistematis rakyat dipaksa gagal berpendidikan faham orang-orang cerdas negeri modelan kayak jkw susah berkuasa enggak langgeng kekuasaan
Yang diincer 02 kan emang bocah2 Gen Z yg apa2 masih minta orang tuanya. Mereka ga relate krn ga ngerasain sendiri dampak naiknya UKT PPN dll. Ortunya yg jd tumbal.,diincer bocah gen apa-apa orang-orang tuanya enggak relate enggak merasai dampak naiknya ukt ppn dll orang tuanya tumbal
Interupsi: UKT Melejit Mahasiswa Menjerit Live now: https://t.co/urCFz8Fwe1,interupsi ukt melejit mahasiswa menjerit live now
HARI INI AKU FOKUS NAMATIN RONGGENG DUKUH PARUK NJIR. PALING SESEKALI LIKE TENTANG UKT SAMA TWEET GOMBAL TOPAN. ,fokus namatin ronggeng dukuh paruk anjir like ukt tweet gombal topan
teman2 braw! akt 24 yg gaikut ajuin banding udah ada yg bayar ukt belum yaa?,teman braw akt gaikut ajuin banding bayar ukt belum
Merespons polemik UKT yang kian mahal di beberapa kampus Alumni Connect PPI Dunia ini memberikan tips kepada calon mahasiswa. Via @detik_edu https://t.co/CSfq9WtehP,merespons polemik ukt kian mahal kampus alumni connect ppi dunia tips calon mahasiswa via edu
Permendikbud Baru Buat Universitas Brawijaya Ubah Regulasi Biaya UKT Ada yang Rp500 Ribu https://t.co/VANGDBFwzd,permendikbud universitas brawijaya ubah regulasi biaya ukt rp ribu
Biaya UKT Meroket DPR Bakal Panggil Mendikbud Nadiem Makarim https://t.co/9KuIq9i8yH,biaya ukt meroket dpr panggil mendikbud nadiem makarim
ukt lagi naiknaiknya‍️ untuk perguruan tinggi baik negeri dan swasta dimohon diperhatikan lagi mahasiswanya dibantu dipermudahkan sampai wisuda yak. jangan jadi patokan bahwa ukt naik nih mahasiswanya sedang kesulitan biaya (eh malah kampus diem dan not respon). dibantu yak,ukt naiknaiknya perguruan negeri swasta dimohon diperhatikan mahasiswanya dibantu dipermudahkan wisuda jangan-jangan patokan ukt mahasiswanya kesulitan biaya eh kampus diam not respon dibantu
DPR Bentuk Panja Bahas UKT Tak Wajar di Perguruan Tinggi Negeri https://t.co/B01bgPoCXU,dpr bentuk panja bahas ukt wajar perguruan negeri
Kenapa biaya UKT pada berlomba naik ya? Kenaikannya bahkan ada yang 500 persen (baca beritanya). Itu yang bikin aturan ada otak ga ya? Mimpi lu mau ciptain genenasi emas tahun 2045 kalau pendidikan aja jadi objek cuan! Sinting!!!,biaya ukt berlomba kenaikannya persen baca beritanya aturan otak enggak mimpi lu ciptakan genenasi emas tahun-tahun pendidikan objek cuan sinting
Kalau Beasiswa di Indonesia juga banyak Prof. Bahkan di sini ada KIP-K yg basisnya untuk kelompok miskin (penghasilan 4 5jt maks). UKT dibayar pemerintah plus biaya Hidup hingga 1 4jt/bln. Yg jadi soal kelas menengah tak tercover sementara UKT nya melambung tinggi.,beasiswa indonesia prof kipk basisnya kelompok miskin penghasilan juta maks ukt dibayar pemerintah plus biaya hidup jtbln kelas menengah tercover ukt melambung
Komisi X Bentuk Panja Pembiayaan Pendidikan Usut Penyebab Kenaikan UKT https://t.co/MofwJ0IyAt,komisi bentuk panja pembiayaan pendidikan usut penyebab kenaikan ukt
UKT gak turun HT nya yang turunn yaa ub! https://t.co/rIWIuIRT2J,ukt enggak turun hati turunn ub
ORANG MISKIN GAK BOLEh KULIAH Uang pangkal di UNS naik berkali-kali lipat dari 25 Juta tahun ini naik menjadi 125 juta Sebelumnya kenaikan UKT di sejumlah perguruan tinggi negeri menuai protes mahasiswa dari berbagai kampus mulai dari UNRI hingga UNSOED https://t.co/TbuXJGX3qE,orang-orang miskin enggak kuliah uang pangkal uns berkalikali lipat juta tahun-tahun juta kenaikan ukt perguruan negeri menuai protes mahasiswa kampus unri unsoed
Pejabat Kemendikbudristek bilang: 1. Pendidikan tinggi adalah pendidikan tersier --&gt; kenyataanya mencari kerja kebanyakan perlu ijazah pendidikan tinggi 2. UKT mahal dikaitkan dengan gaji dosen --&gt; membenturkan dosen &amp; mahasiswa. Gaji dosen terutama dosen PTN sdh nggak layak,pejabat kemendikbudristek bilang-bilang pendidikan pendidikan tersier kenyataanya mencari kerja kebanyakan ijazah pendidikan ukt mahal dikaitkan gaji dosen membenturkan dosen mahasiswa gaji dosen dosen ptn enggak layak
Buntut UKT Melambung Mahasiswa Geruduk DPR https://t.co/6NjipL1ZVC,buntut ukt melambung mahasiswa geruduk dpr
KAPANNNNN DEMOOO KITA MABA SIAPPP BANTU HUHU MANA DEADLINE BAYAR UKT MEPET BGT braw!,kapannnnn demooo maba siappp bantu huhu deadline bayar ukt mepet banget braw
Melihat UKT PPDS yg makin on fire sesungguhnya jadi ragu untuk lanjut jadi klinisi padahal aku pengen banget menerapkan ilmuku ke pasien. Hospital-based belum bisa menjadi opsi karena aturannya. Aku belum bisa bayangin apa yg bisa dilakukan di RS pelosok yg bahkan ga ada EKG.,ukt ppds on fire sesungguhnya ragu klinisi pengin banget menerapkan ilmuku pasien hospitalbased belum opsi aturannya belum bayangkan apa-apa rs pelosok enggak ekg
UKT mahal2 amat ya.. Tapi belum nemu UKT jurusan akuntansi terbaru ada yg udah nemu?,ukt mahal belum nemu ukt jurusan akuntansi terbaru nemu
Kenaikan UKT di UB Malang sempat menjadi sorotan. UB buka suara soal kenaikan UKT ini. via @detikjatim_ https://t.co/qfpWB2IxIs,kenaikan ukt ub malang sorotan ub buka suara kenaikan ukt via
braw! Dikiranya mahasiswa ga bantuin mikir gimana cara bayar ukt apa? Taunya cuma menyalahkan mahasiswa hehe,braw dikiranya mahasiswa enggak bantuin mikir bayar ukt apa-apa taunya menyalahkan mahasiswa
Ngeliat pembahasan ukt di temlen jadi membuka wawasan banget soalnya jaman w dulu kan sekolah dalam negri = murah gak pernah kebayang sekolah diluar tanpa beasiswa karena ln = asumsi lebih mahal segala-gala Tapi mgkn sekarang gak juga ya.. Ya banyak faktor sih yaa,pembahasan ukt temlen membuka wawasan banget jaman sekolah negeri murah enggak terbayang sekolah diluar beasiswa ln asumsi mahal segalagala enggak faktor
Ngeliat biaya ukt setinggi langit jadi overthinking ntar bayiku mesti disiapin duit berapa buat kuliah ya Jadi mulai berencana pengen aku kuatin di englishnya deh. Jadi ntar kalo dapet ukt tinggi skalian kuliah di luar negri aja anjir. Bayar sgitu gedenya kuliah di Indonesia,biaya ukt langit overthinking entar bayiku mesti disiapin duit kuliah berencana pengin kuatin englishnya deh entar ukt skalian kuliah negeri anjir bayar sgitu gedenya kuliah indonesia
Knp ya biaya ukt tuh makin ngga masuk akal dulu tuh daftar negeri sengaja biar bayar semesteran murah. Sekarang? Gila gilaan banget yh subsidi silang yg ga masuk akal buat org awam ky gw,biaya ukt enggak masuk akal daftar negeri sengaja bayar semesteran murah gila gilaan banget subsidi silang enggak masuk akal orang awam kaya gue
Penasaran apasih faktor yg bikin UKT naik berkali lipat kaya gini. Bayar honor dosen aja masih gak sebanding. Apa karna mobil ioniq baru keluar verwi terbaru ah ..gaklah ya ..,penasaran apasih faktor ukt berkali lipat kayak bayar honor dosen enggak sebanding apa-apa mobil ioniq verwi terbaru ah gaklah
Resah UKT Mahal Mahasiswa UNY Dilarang Protes oleh Kampus https://t.co/OWiGSsusNb #beritasatu #news #berita,resah ukt mahal mahasiswa uny dilarang protes kampus
Gila ya disini tuh UKT kuliah naiknya fenomenal banget gak sih? Under 5 tahun naik 2-3x lipat Di Amerika yang juga mahal banget dan pendidikan tingginya sangat terliberalisasi aja butuh satu dekade buat naik 2x lipat (=100%) https://t.co/odQed60D0B,gila ukt kuliah naiknya fenomenal banget enggak under tahun-tahun lipat amerika mahal banget pendidikan tingginya terliberalisasi butuh dekade lipat
Curhat Mahasiswa UNY Dipaksa Kampus Tak Bersuara Kritis UKT Naik Gila-Gilaan https://t.co/VkzZzFzEsZ,curhat mahasiswa uny dipaksa kampus bersuara kritis ukt gilagilaan
PT memang bukan bagian wajib belajar tapi gak jadi pembenaran akses yang gak berkeadilan Banyak rakyat miskin ingin kuliah tapi terbentur UKT mahal terus mereka harus kubur mimpinya gitu? Statement ini malah menunjukan kemendikbud lepas tangan dari tanggungjawab pendidikan,pt bukan wajib belajar enggak pembenaran akses enggak berkeadilan rakyat miskin kuliah terbentur ukt mahal kubur mimpinya statement menunjukan kemendikbud lepas tangan tanggungjawab pendidikan
DPR akan Panggil Nadiem Makarim Bahas UKT Perguruan Tinggi Besok https://t.co/iyydDMxty4,dpr panggil nadiem makarim bahas ukt perguruan besok
Di Depan DPR BEM Unri Ungkap 50 Mahasiswa Gagal Kuliah karena UKT Mahal #newsupdate #update #news #text https://t.co/oOdZtKLSPw,dpr bem unri mahasiswa gagal kuliah ukt mahal
Ragam Reaksi Protes Mahasiswa Hingga Politisi Karena UKT Mahal https://t.co/dKZU1xdtvj #TempoTekno,ragam reaksi protes mahasiswa politisi ukt mahal
Bener bgt dah dulu blum ada sistem ukt bayar 2.1jt/smster aja berat bgt sampe ortu harus pinjem sana sini dan kuliah sambil jual gehu crispy donat dan kosmetik di kampus. Yes you heard it right kosmetikk ,banget deh belum sistem ukt bayar jtsmster berat banget orang tua pinjem kuliah jual gehu crispy donat kosmetik kampus yes you heard right kosmetikk
1. kenapa ga solusinya kampus sama pemerintah bikin kebijakan buat UKT ga mahal? bukan malah ngebebanin mahasiswa 2. ga semua jurusan kuliah memungkinkan buat cari side job 3. ga semua orang punya waktu dan tenaga buat cari side job 4. ga semua side job bisa ngasih duit cukup,enggak solusinya kampus pemerintah kebijakan ukt enggak mahal bukan ngebebanin mahasiswa enggak jurusan kuliah cari side job enggak orang-orang tenaga cari side job enggak side job mengasih duit
Cerita BEM SI soal UKT Naik: Ada yang Komunikasi Intens dengan Rektorat Ada yang Dibungkam https://t.co/lxtvc7No7U #TempoNasional,cerita bem ukt komunikasi intens rektorat dibungkam
Bau2nya bentar lagi mau adopt sistem PA (physician assistant) sama NP (nurse practitioner) nih indonesia. UKT segitu ya mending orang sekolah SMK aja langsung praktek daripada kelamaan bayar cicilan ga lunas2 ,baunya bentar adopt sistem physician assistant np nurse practitioner indonesia ukt segitu mending orang-orang sekolah smk langsung praktek bayar cicilan enggak lunas
Kemaren udah dibilangin baik2 ada paslon yang proker nya bener2 mencerdaskan bangsa (BUKAN CM MENGENYANGKAN PERUT) giliran UKT mahal marah2 teriak empati WKWKWKWKW KESALAHAN BERPIKIR FOR THE NTH TIME Lu ga ada hak bwt ngmgin empati disaat aksi kamisan lu bilang caper ,kemarin dibilangin paslon proker mencerdaskan bangsa bukan mengenyangkan perut giliran ukt mahal marah teriak empati wkwkwkwkw kesalahan berpikir for the nth time lu enggak hak mengomongkan empati disaat aksi kamisan lu bilang-bilang caper
Rektor Unair Prof. Nasih menegaskan UKT Unair tidak naik pada tahun 2024-2025. Jadi berapa besaran UKT per semester semua jurusannya? https://t.co/zOnrbTTJXF,rektor unair prof nasih ukt unair tidak tahun-tahun besaran ukt semester jurusannya
Biaya pendidikan tinggi di Indonesia saat ini semakin mahal. Uang Kuliah Tunggal (UKT) yang ditetapkan sejumlah perguruan tinggi negeri (PTN) semakin sulit ditebus masyarakat. #UKT #PTN #MedcomId https://t.co/bhg9540hd7,biaya pendidikan indonesia mahal uang kuliah tunggal ukt ditetapkan perguruan negeri ptn sulit ditebus masyarakat
