text,label,processed
tiga taun ini saya pelanggan gojek pada fitur goshop secara aplikasi saya puas namun untuk untuk driver kadang beberapa orang bikin kita pusing namun itu saya maklumi karena sdm orang bedabeda dan saya tetap kasih bintang lima pada mereka,positive,"['pelanggan', 'gojek', 'fitur', 'goshop', 'aplikasi', 'puas', 'driver', 'kadang', 'orang-orang', 'pusing', 'maklumi', 'sdm', 'orang-orang', 'bedabeda', 'kasih', 'bintang']"
kebanyakan sistem di drivernya jadi kaya main gametolong perbaikan lagi masa saya begadang masih aja sehari dapet atau,positive,"['kebanyakan', 'sistem', 'drivernya', 'kayak', 'main', 'gametolong', 'perbaikan', 'begadang', 'sehari']"
udah bagus bagus banget malah cuman minusnya pas dicari restoran yang mau dipesen selalu restoran lain yang muncul terus juga pesan yang tertera di catatannya gabisa hilang saya kira sekali pemesanan bisa hilang gitu batas nya sampe hari itu doang tapi ternyata ga hilang hilang udah sih sebenernya kalo yang masalah restoran saya mah gapapa tapi masalah catatannya ini aja itu lho udah berkali kali kayak gitu terus saya juga kebiasaan lupa ganti jadinya mau ga mau harus gt oke makasih,positive,"['bagus', 'bagus', 'banget', 'cuman', 'minusnya', 'pas', 'dicari', 'restoran', 'dipesen', 'restoran', 'muncul', 'pesan', 'tertera', 'catatannya', 'enggak bisa', 'hilang', 'pemesanan', 'hilang', 'batas', 'doang', 'enggak', 'hilang', 'hilang', 'restoran', 'mah', 'gapapa', 'catatannya', 'lho', 'berkali', 'kali', 'kayak', 'kebiasaan', 'lupa', 'ganti', 'enggak', 'oke', 'terima kasih']"
tolong dong buat semua driver gojek siapin kembalian karna setiap kostumer ga punya uang pas dan ga megang uang pas tolong ya kedepannya perbaiki dan kasih tau ke driver minimal punya pecahan   terimakasih,positive,"['tolong', 'driver', 'gojek', 'siapin', 'kembalian', 'kostumer', 'enggak', 'uang', 'pas', 'enggak', 'memegang', 'uang', 'pas', 'tolong', 'kedepannya', 'perbaiki', 'kasih', 'driver', 'minimal', 'pecahan', 'terimakasih']"
bintang dulutolong dong   kasih opsi pilihan penarikan uang gopay bisa di tarik melalui bank lainny seperti bridll atau kalau bisa bisa di tarik melalui alfamart dan indomaret,positive,"['bintang', 'dulutolong', 'kasih', 'opsi', 'pilihan', 'penarikan', 'uang', 'gopay', 'tarik', 'bank', 'lainny', 'bridll', 'tarik', 'alfamart', 'indomaret']"
sangat membantu dan mempermudah dalam memenuhi kebutuhan yang diinginkan misal berpergian belanja di minimarket ataupun membeli makanan yang diinginkan dan menjadi favorit,positive,"['membantu', 'mempermudah', 'memenuhi', 'kebutuhan', 'berpergian', 'belanja', 'minimarket', 'membeli', 'makanan', 'favorit']"
tidak dapat menambahkan gopay sebagai pembayaran play store padahal sudah versi terbaru uninstall dan download lagi,positive,"['tidak', 'gopay', 'pembayaran', 'play', 'store', 'versi', 'terbaru', 'uninstall', 'download']"
seperti memaksa beli gratis ongkir knp meskipun jarak dekat tetap kena rb fungsi koin gofood buat apa knp gk langsung potongan diskon aja sih ribet amat,positive,"['memaksa', 'beli', 'gratis', 'ongkir', 'jarak', 'kena', 'ribu', 'fungsi', 'koin', 'gofood', 'apa-apa', 'enggak', 'langsung', 'potongan', 'diskon', 'ribet']"
hapus biaya layanangojek sudah dapat dari driver ditambah kalo pesan food dapat juga dari resto kalo ditambah lagi biaya layanan jd mahal bangett,positive,"['hapus', 'biaya', 'layanangojek', 'driver', 'ditambah', 'pesan', 'food', 'resto', 'ditambah', 'biaya', 'layanan', 'mahal', 'banget']"
fitur pesan antar regulerhemat promo ngebug biaya pake reguler atau hemat sama aja padahal tulisannya hemat cuma rb pas dipakein promo promo tidak memotong seperti jumlah diskon yang seharusnya,positive,"['fitur', 'pesan', 'regulerhemat', 'promo', 'ngebug', 'biaya', 'pakai', 'reguler', 'hemat', 'tulisannya', 'hemat', 'ribu', 'pas', 'dipakein', 'promo', 'promo', 'tidak', 'memotong', 'diskon']"
aplikasi nya makin lama makin lambarmt bikin hang hp berat padahal hp ku ram gb processor pakai samsung exynos lambat hp sampai keluar sandiri aplikasinya,positive,"['aplikasi', 'lambarmt', 'hang', 'hp', 'berat', 'hp', 'ku', 'ram', 'gb', 'processor', 'pakai', 'samsung', 'exynos', 'lambat', 'hp', 'sandiri', 'aplikasinya']"
saya agak kesal kenapa terlalu suka mengubah antarmukanya yang ada hanya mengbingungkan barusan saya kira saya belum pesan rupanya kotaknya kecil dibawah biasa ditengah untuk sempat membatalkan,positive,"['kesal', 'suka', 'mengubah', 'antarmukanya', 'mengbingungkan', 'barusan', 'belum', 'pesan', 'kotaknya', 'kecil-kecil', 'dibawah', 'ditengah', 'membatalkan']"
aplikasinya problematik ui tidak intuitif mau zoominzoomout map malah kepencet keamanan driver telepon ke saya hpnya bunyi dan getar tapi gak ada prompt ngangkatnya,positive,"['aplikasinya', 'problematik', 'ui', 'tidak', 'intuitif', 'zoominzoomout', 'map', 'kepencet', 'keamanan', 'driver', 'telepon', 'hpnya', 'bunyi', 'getar', 'enggak', 'prompt', 'ngangkatnya']"
tolong dong min buat fitur buat chatt driver kalo di cancel saya sering dapet driver yg udah nunggu lama tapi malah di cancel sama si drivernya jadi buang waktu saya kalo mau berangkat kerja makasih min,positive,"['tolong', 'min', 'fitur', 'chatt', 'driver', 'cancel', 'driver', 'menunggu', 'cancel', 'drivernya', 'buang', 'berangkat', 'kerja', 'terima kasih', 'min']"
gojek kalau pilih mitra tolong lebih selektif lagi tanggal kemaren pesanan saya dibatalkan sepihak oleh mitra   berturutturut hanya karena saya bilang bawa kursi roda sementara via map posisinya tinggal dekat lagi dengan rumah saya padahal saya pesan yang large lalu pulangnya juga drivernya sangat tidak ramah dan tidak menyenangkan dan meminta saya dengan kasar untuk membuka bagasi sendiri akhirnya saya batalkan di tempat aplikasinya bagus namun oknum drivernya perlu dibina,positive,"['gojek', 'pilih', 'mitra', 'tolong', 'selektif', 'tanggal', 'kemarin', 'pesanan', 'dibatalkan', 'mitra', 'berturutturut', 'bilang-bilang', 'bawa-bawa', 'kursi', 'roda', 'via', 'map', 'posisinya', 'tinggal', 'rumah', 'pesan', 'large', 'pulangnya', 'drivernya', 'tidak', 'ramah', 'tidak', 'menyenangkan', 'kasar', 'membuka', 'bagasi', 'batalkan', 'aplikasinya', 'bagus', 'oknum', 'drivernya', 'dibina']"
drivernya terlatih jujur dan bertanggung jawab hanya saja banyak yang pindah ke aplikasi lain karena sepinya order untuk para pelanggan mohon bantu driver yang masih bertahan kasian mereka butuh order dan untuk gojek beri yang terbaik untuk para pelanggan juga driver perbaiki lagi sistemnya terimakasih,positive,"['drivernya', 'terlatih', 'jujur', 'bertanggung', 'pindah', 'aplikasi', 'sepinya', 'order', 'pelanggan', 'mohon', 'bantu', 'driver', 'bertahan', 'kasihan', 'butuh', 'order', 'gojek', 'terbaik', 'pelanggan', 'driver', 'perbaiki', 'sistemnya', 'terimakasih']"
sejak menggunakan gojek kebutuhan rumah tangga dan makan saya serta fasilitas untuk memudahkan perjalanan saya sungguh teratasi terimakasih gojek karna anda saya bisa dan karna anda semua teratasi dan selebihnyacukup bintang yg bicara,positive,"['gojek', 'kebutuhan', 'rumah', 'tangga', 'makan', 'fasilitas', 'memudahkan', 'perjalanan', 'sungguh', 'teratasi', 'terimakasih', 'gojek', 'teratasi', 'selebihnyacukup', 'bintang', 'bicara']"
transaksi mudah top upnya juga gampang tambahin lagi ya promo atau diskonnya,positive,"['transaksi', 'mudah', 'top', 'upnya', 'gampang', 'tambahkan', 'promo', 'diskonnya']"
kenapa gopay aku gabisa dipake gabisa dibuat transaksi mau ditarik juga rekening aku malah gabisa muncul jadi aku kurangi dulu bintangnya maaf yaa semoga ke depan bisa diperbaiki,positive,"['gopay', 'enggak bisa', 'dipakai', 'enggak bisa', 'transaksi', 'ditarik', 'rekening', 'enggak bisa', 'muncul', 'kurangi', 'bintangnya', 'maaf', 'semoga', 'diperbaiki']"
saya suka pesan gofoodtpi ada tambahan utk biaya aplikasinyasehingga harganya lumayan mahalmhn utk dihilangkan utk biaya aplikasinyatks,positive,"['suka', 'pesan', 'gofoodtpi', 'tambahan', 'biaya', 'aplikasinyasehingga', 'harganya', 'lumayan', 'mahalmhn', 'dihilangkan', 'biaya', 'aplikasinyatks']"
ini kenapa saya gak bisa log in ya sebelumnya gak bisa buka gofood terus di uninstall terus instal ulang padahal jaringan atabil buat buka yg lain,positive,"['enggak', 'log', 'enggak', 'buka', 'gofood', 'uninstall', 'instal', 'ulang', 'jaringan', 'atabil', 'buka']"
ini gojek makin lama makin kenapa dah kok mau mesan goride gabisa bisa alamat tujuan dan penjemputan sudah pas tapi kenapa ketika mau dipesan selalu muncul kata pastikan alamat sudah tepat agar driver tidak kesusahan bla bla bla sampe capek sendiri ngulang gitu terus tolong dong diperbaiki lagi makin kesini kok makin buruk sistemnya,positive,"['gojek', 'deh', 'mesan', 'goride', 'enggak bisa', 'alamat', 'tujuan', 'penjemputan', 'pas', 'dipesan', 'muncul', 'kata-kata', 'pastikan', 'alamat', 'driver', 'tidak', 'kesusahan', 'bla', 'bla', 'bla', 'capek', 'ngulang', 'tolong', 'diperbaiki', 'kesini', 'buruk', 'sistemnya']"
upgrade   versi baru tp malah   bisa order   aplikasi tertulis gangguan layanan google padahal server saya baik   bhkn bs sy gunakan spt biasa tp kenapa gojek ny error malah untuk order ojol sebelah bisa kok knp gojek malah   bisa sih,positive,"['upgrade', 'versi', 'order', 'aplikasi', 'tertulis', 'gangguan', 'layanan', 'google', 'server', 'gojek', 'error', 'order', 'ojol', 'sebelah', 'gojek']"
order gojek ga bisa di update ga bisa clear cache nihil reinstal mjnta link terus tapi gadikirim linknya abis berhasil terima link eh linknya error mbuh lah uninstal aja lagi,positive,"['order', 'gojek', 'enggak', 'update', 'enggak', 'clear', 'cache', 'nihil', 'reinstal', 'mjnta', 'link', 'gadikirim', 'linknya', 'habis', 'berhasil', 'terima', 'link', 'eh', 'linknya', 'error', 'embuh', 'uninstal']"
ini terkait pesanan di online store yg belum di pick up driver padahal saya pake gosend isntant katanya jam sampai tapi ini sdh sehari belum ada yg pick up paket saya kecewa dah ga pake gosend kalo belanja online lagi kapok kalau bisa perbaiki mekanisme gosend instan nya gimana caranya biar barang gosend instant bisa cepet di pick up driver bintang naek kalau sdh diperbaiki masa lima driver out pick semua wth,positive,"['terkait', 'pesanan', 'online', 'store', 'belum', 'pick', 'up', 'driver', 'pakai', 'gosend', 'isntant', 'jam', 'sehari', 'belum', 'pick', 'up', 'paket', 'kecewa', 'deh', 'enggak', 'pakai', 'gosend', 'belanja', 'online', 'kapok', 'perbaiki', 'mekanisme', 'gosend', 'instan', 'barang', 'gosend', 'instant', 'cepat', 'pick', 'up', 'driver', 'bintang', 'diperbaiki', 'driver', 'out', 'pick', 'wth']"
aplikasi deliver makanan dan destinasi tujuan terbaik banyak menyediakan promo jadi betah pakai aplikasi ini terus terimakasih gojek,positive,"['aplikasi', 'deliver', 'makanan', 'destinasi', 'tujuan', 'terbaik', 'menyediakan', 'promo', 'betah', 'pakai', 'aplikasi', 'terimakasih', 'gojek']"
bagus aplikasi nya kekurangan nya itu tadi saya ga bisa pake gopay bayarnya padahal masih ada isinya dan tolong min segera perbaiki sistem nya,positive,"['bagus', 'aplikasi', 'kekurangan', 'enggak', 'pakai', 'gopay', 'bayarnya', 'isinya', 'tolong', 'min', 'perbaiki', 'sistem']"
appnya ditingkatkan lagi dong semenjak ada kasus pembunuhan driver malah kalau pesen sering di tolak terus tingkatkan kayak verivikasi akun yang sering pesan dan bukan akun viktif kayak akun terpercaya gitu semenjak pakai app gpjek gak pernah cancel lo,positive,"['appnya', 'ditingkatkan', 'semenjak', 'pembunuhan', 'driver', 'pesan', 'tolak', 'tingkatkan', 'kayak', 'verivikasi', 'akun', 'pesan', 'bukan', 'akun', 'viktif', 'kayak', 'akun', 'terpercaya', 'semenjak', 'pakai', 'app', 'gpjek', 'enggak', 'cancel', 'lo']"
dear developer fitur untuk minta saldo ke temen belum bisa dipakai tolong perbaikannya ada notifikasi untuk update tapi update belum tersedia di playstore,positive,"['dear', 'developer', 'fitur', 'saldo', 'teman', 'belum', 'dipakai', 'tolong', 'perbaikannya', 'notifikasi', 'update', 'update', 'belum', 'tersedia', 'playstore']"
praktis kalau mau order go food dan yg lain juga gosendgojek dllhny sekarang bayar aplikasi digofood disaat order makanan dlu tdk ada skrng ada jd sdh berat diongkir tambah biaya aplikasi hmmm jd mikir kalau mau order di gofoodsaran kalau bisa tdk ada biaya aplikasi dongjd tdk berat jg saat order,positive,"['praktis', 'order', 'go', 'food', 'gosendgojek', 'dllhny', 'bayar', 'aplikasi', 'digofood', 'disaat', 'order', 'makanan', 'tidak', 'berat', 'diongkir', 'biaya', 'aplikasi', 'hmmm', 'mikir', 'order', 'gofoodsaran', 'tidak', 'biaya', 'aplikasi', 'dongjd', 'tidak', 'berat', 'order']"
aplikasi gojek memudahkan saya untuk order namun sering terjadi map titik jemput tidak sesuai dgn alamat titik jemput yg diketik penumpang,positive,"['aplikasi', 'gojek', 'memudahkan', 'order', 'map', 'titik', 'jemput', 'tidak', 'sesuai', 'alamat', 'titik', 'jemput', 'diketik', 'penumpang']"
knp map di go food agak susah ya saya order makanan tapi pas driver nya sampai di resto logo driver di map masih ada di awal jadi bukan di resto nya tolong diperbaiki ya,positive,"['map', 'go', 'food', 'susah', 'order', 'makanan', 'pas', 'driver', 'resto', 'logo', 'driver', 'map', 'bukan', 'resto', 'tolong', 'diperbaiki']"
kok gojek saya udh lama gabisa dibuka ya udh uninstal dan download ulg ttp gabisa masuk loading trs gak kelar ada apa ini jaringan stabil trs,positive,"['gojek', 'enggak bisa', 'dibuka', 'uninstal', 'download', 'ulg', 'enggak bisa', 'masuk', 'loading', 'enggak', 'kelar', 'apa-apa', 'jaringan', 'stabil']"
dulu banyak bonus bisa pesan lintas kota kurangnya cuma yg super partner klo menu ga sesuai ga bisa di cancel walaupun resto dah konfirmasi sekarang lebih mahal ongkos kirim dan biaya lainlain daripada harga satuan barangmakanan tsb ga logis dan ga ada diskon walau beli banyak sd rban klo mau ada diskon harus beli voucher dulu,positive,"['bonus', 'pesan', 'lintas', 'kota', 'kurangnya', 'super', 'partner', 'menu', 'enggak', 'sesuai', 'enggak', 'cancel', 'resto', 'deh', 'konfirmasi', 'mahal', 'ongkos', 'kirim', 'biaya', 'lainlain', 'harga', 'satuan', 'barangmakanan', 'enggak', 'logis', 'enggak', 'diskon', 'beli', 'sd', 'rban', 'diskon', 'beli', 'voucher']"
aplikasinya bagus fitur di dalam aplikasai lengkap pesanan cepat sampai tujuan tingkatkan lagi,positive,"['aplikasinya', 'bagus', 'fitur', 'aplikasai', 'lengkap', 'pesanan', 'cepat', 'tujuan', 'tingkatkan']"
driver nya bs antar dg tepat ga bingung arah dan tdk salah pesanan tdk spt pengalaman saya di aplikasi lainnya user friendly dan lengkap go pay jg sgt membantu skrg driver nya sangat responsif saat hujan terimaksh masukan saya didengarkan mode hemat jg sangat membantu saat kantong tipis,positive,"['driver', 'enggak', 'bingung', 'arah', 'tidak', 'salah', 'pesanan', 'tidak', 'pengalaman', 'aplikasi', 'user', 'friendly', 'lengkap', 'go', 'pay', 'membantu', 'driver', 'responsif', 'hujan', 'terimaksh', 'masukan', 'didengarkan', 'mode', 'hemat', 'membantu', 'kantong', 'tipis']"
suka dgn aplikasi nya krn membantu saat ingin bepergian atau pemesanan makanan nya tapi kadang suka susah buat dpt driver nya saat butuh waktu cepat krn terkendala jarak driver nya yg dipilih,positive,"['suka', 'aplikasi', 'membantu', 'bepergian', 'pemesanan', 'makanan', 'kadang', 'suka', 'susah', 'driver', 'butuh', 'cepat', 'terkendala', 'jarak', 'driver', 'dipilih']"
semakin update versi semakin memperbanyak peraturan bagus sih tapi untuk aplikator saya kasihan dengan mitra kalian yang rebahan di jalan arau bahkan meluangkan waktu nya sampai larut malam hanya untuk berkontribusi dengan aplikator kalian pantau lah mereka jangan hanya memperbanyak biaya ini dan itu yang membuat semakin banyak para consumen enggan untuk menggunakan aplikasi ini yang berdampak ke mitra kalian secara real time yyang onbit hingga larut malam,positive,"['update', 'versi', 'memperbanyak', 'peraturan', 'bagus', 'aplikator', 'kasihan', 'mitra', 'rebahan', 'jalan', 'arau', 'meluangkan', 'larut', 'malam', 'berkontribusi', 'aplikator', 'pantau', 'jangan-jangan', 'memperbanyak', 'biaya', 'consumen', 'enggan', 'aplikasi', 'berdampak', 'mitra', 'real', 'time', 'yyang', 'onbit', 'larut', 'malam']"
aplikasi paling membantungga ribet dan sll ada aja reward nya cuma klo saran kasih kupon diskon nya sesuai kan dengan apa yg sering dipesan pelanggan dong ky saya sering pake goridekupon diskon nya malah dikasihnya gofood kan ngga kepake,positive,"['aplikasi', 'membantungga', 'ribet', 'reward', 'saran', 'kasih', 'kupon', 'diskon', 'sesuai', 'apa-apa', 'dipesan', 'pelanggan', 'kaya', 'pakai', 'goridekupon', 'diskon', 'dikasihnya', 'gofood', 'enggak', 'kepake']"
mantap gud hanya saja pendapatan driver sangat sedikit padahal kami sebagai customer bayarnya mahal kalau di hitung potongannya lebih dr saran untuk owner nya kurangi lagi potongannya dan naikkan pendapatan driver supaya drivernya merasa nyaman kerja sebagai ojol,positive,"['mantap', 'gud', 'pendapatan', 'driver', 'customer', 'bayarnya', 'mahal', 'hitung', 'potongannya', 'saran', 'owner', 'kurangi', 'potongannya', 'naikkan', 'pendapatan', 'driver', 'drivernya', 'nyaman', 'kerja', 'ojol']"
mantap layanan gobox nya dari gojeg sangat membantu dalam pengiriman barang cepat dan barang aman sampai tujuan semoga tambah maju lagi pelayanan nya,positive,"['mantap', 'layanan', 'gobox', 'gojeg', 'membantu', 'pengiriman', 'barang', 'cepat', 'barang', 'aman', 'tujuan', 'semoga', 'maju', 'pelayanan']"
bintang dulu maps tidak sesuai kasihan driver jarak tempuhnya tdk efisien selain itu driver memang mengandalkan maps jadi tolong bantu drivernya juga,positive,"['bintang', 'maps', 'tidak', 'sesuai', 'kasihan', 'driver', 'jarak', 'tempuhnya', 'tidak', 'efisien', 'driver', 'mengandalkan', 'maps', 'tolong', 'bantu', 'drivernya']"
buat aplikasi nya bagus sih sangat bermanfaat tapi selalu ada iklan gojek di galeri yang muncul banyak banget jadi risih tolong dong buat di benerin lagi kalau mau ada iklan di apk nya gpp tapi jangan muncul di galeri juga menuhin memori,positive,"['aplikasi', 'bagus', 'bermanfaat', 'iklan', 'gojek', 'galeri', 'muncul', 'banget', 'risih', 'tolong', 'benerin', 'iklan', 'apk', 'enggak apa-apa', 'jangan-jangan', 'muncul', 'galeri', 'menuhin', 'memori']"
hampir semua aplikasi saat pertama luncur it sangat akurat dan sangat bagus setelah update hampir semua aplikasi ada yang lelet ada yang menu di hilangkan ada banyak bug ada megabyte gede ada yang muncul iklan ada yang susah register ada yang loading nya lama banget ada yang data gk bisa di hapuskan dan lain,positive,"['aplikasi', 'luncur', 'akurat', 'bagus', 'update', 'aplikasi', 'lelet', 'menu', 'hilangkan', 'bug', 'megabyte', 'gede', 'muncul', 'iklan', 'susah', 'register', 'loading', 'banget', 'data', 'enggak', 'hapuskan']"
sering lag perbaiki map kalau kira tempat yg sudah ngga ada lagi itu mohon disesuaikan sama map terbaru saya sering salahsalah alamat dan bertengkar sama driver tolong diperbaiki saya kesal sekali kalau tidak ada respon tidak bintang makasih,positive,"['lag', 'perbaiki', 'map', 'enggak', 'mohon', 'disesuaikan', 'map', 'terbaru', 'salahsalah', 'alamat', 'bertengkar', 'driver', 'tolong', 'diperbaiki', 'kesal', 'tidak', 'respon', 'tidak', 'bintang', 'terima kasih']"
fitur sudah cukup lengkap namun seringkali arahan maps di driver kurang sesuai penerapan go instant juga tidak sesuai karena kurang efisien dibandingkan pencocokan langsung dari sistem dan untuk promo nya menurut saya tidak sesuai dengan pengguna,positive,"['fitur', 'lengkap', 'seringkali', 'arahan', 'maps', 'driver', 'sesuai', 'penerapan', 'go', 'instant', 'tidak', 'sesuai', 'efisien', 'dibandingkan', 'pencocokan', 'langsung', 'sistem', 'promo', 'tidak', 'sesuai', 'pengguna']"
mau kasih bintang tapi sayangnya setelah diupdate gomart ga bisa milih tempat perbelanjaan nya jadinya susah karena ga semuanya ada padahal itu membantu saya untuk bisa lebih dekat dengan pacar saya yg ldr tolong kembalikan pilihan seperti alfamart dan alfamidi,positive,"['kasih', 'bintang', 'sayangnya', 'diupdate', 'gomart', 'enggak', 'memilih', 'perbelanjaan', 'susah', 'enggak', 'membantu', 'pacar', 'ldr', 'tolong', 'kembalikan', 'pilihan', 'alfamart', 'alfamidi']"
sebenarnya suka dan cocok bgt dgn aplikasi ini dibandingkan aplikasi sebelah sekian thn pakai tidak pernah kecewa tp sudah sebulan ini sering bermasalah titik antar titik jemput sering tidak sesuai jd bikin cekcok antara driver dan customer driver merasa dirugikan dan customer jg jd bingung pesananjemputan sering salah alamat,positive,"['suka', 'cocok', 'banget', 'aplikasi', 'dibandingkan', 'aplikasi', 'sebelah', 'sekian', 'pakai', 'tidak', 'kecewa', 'sebulan', 'bermasalah', 'titik', 'titik', 'jemput', 'tidak', 'sesuai', 'cekcok', 'driver', 'customer', 'driver', 'dirugikan', 'customer', 'bingung', 'pesananjemputan', 'salah', 'alamat']"
appnya bagus cuma saya ada kendala gak bisa hubungkan gopay dengan google pada saat pengisian pin selesai malah balik lagi dan kayak gitu terus selain itu saya juga ada masalah untuk top up via unipincodashop dimana saat proses transaksi selesai malah tulisannya bidang tidak boleh kosong jadinya transaksi gagal,positive,"['appnya', 'bagus', 'kendala', 'enggak', 'hubungkan', 'gopay', 'google', 'pengisian', 'pin', 'selesai', 'kayak', 'top', 'up', 'via', 'unipincodashop', 'dimana-mana', 'proses', 'transaksi', 'selesai', 'tulisannya', 'bidang', 'tidak', 'kosong', 'transaksi', 'gagal']"
setiap order dapat lokasi drivernya jauh dan kadang posisilokasi driver ngelag sehingga yg seharusnya posisi driver sudah dekat namun karna ngelag jadi masih diposisi yg sama untuk promonya juga kurang bervariasi namun untuk fiturnya termasuk sangat lengkap,positive,"['order', 'lokasi', 'drivernya', 'kadang', 'posisilokasi', 'driver', 'ngelag', 'posisi', 'driver', 'ngelag', 'diposisi', 'promonya', 'bervariasi', 'fiturnya', 'lengkap']"
apknya udh bagus sih tapi knp ya sekarang sy kalau mau pesan gocargoride kaga bisa malah ngelag padahal koneksi sy bagus aja pas buka mapnya itu lho malah gambar mapnya gak gerak sama sekali malah diem aja gambar mapnya trs juga mapnya gak bisa digeser gk ky biasanya memori sy padahal gak penuh lho tolong ya developer diperbaiki apknya,positive,"['apknya', 'bagus', 'pesan', 'gocargoride', 'kagak', 'ngelag', 'koneksi', 'bagus', 'pas', 'buka', 'mapnya', 'lho', 'gambar', 'mapnya', 'enggak', 'gerak', 'diam', 'gambar', 'mapnya', 'mapnya', 'enggak', 'digeser', 'enggak', 'kaya', 'memori', 'enggak', 'penuh', 'lho', 'tolong', 'developer', 'diperbaiki', 'apknya']"
aplikasinya tidak bisa dibuka ketika dibuka force close udah di uninstall trus install lagi dihapus data restart hp semua permissionnya dibolehkan jaringan oke tetap aja gabisa dibuka ketika baru di install trus login akun langsung ketutup sendiri semenjak update terakhir mohon bantuannya diperbaiki bugnya secepat mungkin,positive,"['aplikasinya', 'tidak', 'dibuka', 'dibuka', 'force', 'close', 'uninstall', 'install', 'dihapus', 'data', 'restart', 'hp', 'permissionnya', 'dibolehkan', 'jaringan', 'oke', 'enggak bisa', 'dibuka', 'install', 'login', 'akun', 'langsung', 'ketutup', 'semenjak', 'update', 'mohon', 'bantuannya', 'diperbaiki', 'bugnya', 'secepat']"
aplikasinya memuaskanterima kasih untuk para pengembang namun ada masalah pada saat memilih lokasidi lokasinya saat memilih sesuai alamattpi sekali dalam kasus jaraknya meter dri lokasi asli yg ditentukantolong diperbaiki bugnya mas,positive,"['aplikasinya', 'memuaskanterima', 'kasih', 'pengembang', 'memilih', 'lokasidi', 'lokasinya', 'memilih', 'sesuai', 'alamattpi', 'jaraknya', 'meter', 'lokasi', 'asli', 'ditentukantolong', 'diperbaiki', 'bugnya', 'mas']"
positifnya lumayan lebih murah beda kalau dikumpulkan bisa untuk perjalanan berikutnya gosend nya baikbaik kalau ga ketemu titik yg pas mereka mau tetap bantuin berkomunikasi dengan baik negatifnya entah kenapa map di saya ga akurat terus padahal pakai aplikasi ojol satunya ga masalah jadi aga ribet kalau buruburu krn kendala titik penjemputantitik pengantaran,positive,"['positifnya', 'lumayan', 'murah', 'beda', 'dikumpulkan', 'perjalanan', 'gosend', 'baikbaik', 'enggak', 'ketemu', 'titik', 'pas', 'bantuin', 'berkomunikasi', 'negatifnya', 'map', 'enggak', 'akurat', 'pakai', 'aplikasi', 'ojol', 'satunya', 'enggak', 'aga', 'ribet', 'buruburu', 'kendala', 'titik', 'penjemputantitik', 'pengantaran']"
aplikasinya bagus dan sangat membantu untuk yang tidak memiliki kendaraan tapi sering maps nya tidak sesuai padahal tempatnya gak berubah dengan alamat yang sama namun kadang driver diarahin ke lokasi yang berbeda terlalu sering minta diupdate menjadikan ruang penuh banyakbanyakin voucher seperti dahulu yaa kak soalnya membantu sekali untuk menghemat biaya transport,positive,"['aplikasinya', 'bagus', 'membantu', 'tidak', 'memiliki', 'kendaraan', 'maps', 'tidak', 'sesuai', 'tempatnya', 'enggak', 'berubah', 'alamat', 'kadang', 'driver', 'diarahin', 'lokasi', 'berbeda', 'diupdate', 'menjadikan', 'ruang', 'penuh', 'banyakbanyakin', 'voucher', 'kak', 'membantu', 'menghemat', 'biaya', 'transport']"
saya belum pernah isi data tahu ada data yg tidak sesuai dengan data saya tidak bisa dirubah cs juga slow respon jadi mitra koq dipersulit tolong kalau beri peluang pekerjaan yg mudah di akses dan pasti aja thanks,positive,"['belum', 'isi', 'data', 'data', 'tidak', 'sesuai', 'data', 'tidak', 'dirubah', 'cs', 'slow', 'respon', 'mitra', 'dipersulit', 'tolong', 'peluang', 'pekerjaan', 'mudah', 'akses', 'thanks']"
begitu diupdate dan saat itu dipake tanpa restart pasti hang pesanan diterima gak ada notifikasi suara yg ada hanya tulisan sedang tersambung gak ada kata template dari driver krn mungkin hang di chat gk masuk ditelpon gk dibalas posisi driver tampak di layar statis tidak ada pergerakan ke arah penjemputan saya menunggu lama otomatis saya cari tombol cancel tapi gak ada saya chat saja ke driver klo saya batal ternyata datang juga,positive,"['diupdate', 'dipakai', 'restart', 'hang', 'pesanan', 'diterima', 'enggak', 'notifikasi', 'suara', 'tulisan', 'tersambung', 'enggak', 'kata-kata', 'template', 'driver', 'hang', 'chat', 'enggak', 'masuk', 'ditelpon', 'enggak', 'dibalas', 'posisi', 'driver', 'layar', 'statis', 'tidak', 'pergerakan', 'arah', 'penjemputan', 'menunggu', 'otomatis', 'cari', 'tombol', 'cancel', 'enggak', 'chat', 'driver', 'batal']"
aplikasi ini jdi jelek yng awal nya bagus bisa bersahabat dgn pengguna yng tdk bisa melihat skrg malah kurang akses lg dgn pembaca layar udh ukuran file nya terlalu besar masuk ke aplikasi nya jg sangat lambat,positive,"['aplikasi', 'jelek', 'bagus', 'bersahabat', 'pengguna', 'tidak', 'akses', 'pembaca', 'layar', 'ukuran', 'file', 'besar-besar', 'masuk', 'aplikasi', 'lambat']"
