text,label,processed
suruh temen luhut sama moeldoko     beli     minat     punya duit,positive,"['suruh', 'teman', 'luhut', 'moeldoko', 'beli', 'minat', 'duit']"
buat indo battery   murah,negative,"['indonesia', 'battery', 'murah']"
makanya subsidi m kaya pns donk,positive,"['subsidi', 'kayak', 'pns']"
wahai jabat beri contoh rakyat melek pakai sepeda ontel,negative,"['jabat', 'contoh', 'rakyat', 'melek', 'pakai', 'sepeda', 'ontel']"
rasa mueldoko bukan cari solusi mubil cari solusi kudeta partai,negative,"['mueldoko', 'bukan', 'cari', 'solusi', 'mubil', 'cari', 'solusi', 'kudeta', 'partai']"
benah dulu fasilitas sedia isi charge baterai tempat umum beberapa wilayah indonesia masuk batam sering blackout ketidakmampuan supply tegang terlalu besar kata pihak pt pln,negative,"['benah', 'fasilitas', 'sedia', 'isi', 'charge', 'baterai', 'wilayah', 'indonesia', 'masuk', 'batam', 'blackout', 'ketidakmampuan', 'supply', 'tegang', 'besar-besar', 'kata-kata', 'pt', 'pln']"
pseudosubsidi alias wong subsidi kok harga tambah mahal udang balik subsidi,positive,"['pseudosubsidi', 'alias', 'subsidi', 'harga', 'mahal', 'udang', 'subsidi']"
baru laku gratis pakai tol depanjang tol buat isi mungkin sedikit minat cuma dua sama sama bisnis tol gratis rugi bisnis tol,positive,"['laku-laku', 'gratis', 'pakai', 'tol', 'depanjang', 'tol', 'isi', 'minat', 'bisnis', 'tol', 'gratis', 'rugi', 'bisnis', 'tol']"
kembang iring jalan waktu,positive,"['kembang', 'iring', 'jalan']"
kendara kota malah moncer   plosok kalimantan papua daerah luar banyak mengunakan ev susah bbm harga bbm langit,negative,"['kendara', 'kota', 'moncer', 'plosok', 'kalimantan', 'papua', 'daerah', 'mengunakan', 'ev', 'susah', 'bbm', 'harga', 'bbm', 'langit']"
awal   paling sayang harga punya gagah atas jt arti cuma orang   kaya   beli ful ev seater harga jt padat jalan indonesia,positive,"['sayang', 'harga', 'gagah', 'juta', 'arti', 'orang-orang', 'kayak', 'beli', 'ful', 'ev', 'seater', 'harga', 'juta', 'padat', 'jalan', 'indonesia']"
  masalah perintah tengok bawah kondisi ekonomi rakyat,negative,"['perintah', 'tengok', 'kondisi', 'ekonomi', 'rakyat']"
negara bnyak datar tinggi gunung kalang tengah tak mampu milik rekreasi pakai konvensional lebih tenaga,positive,"['negara', 'datar', 'gunung', 'kalang', 'milik', 'rekreasi', 'pakai', 'konvensional', 'tenaga']"
jabat nyambi kartel ngebet promosi subsidi cuma buat tebal kantong mending alih misal buat pupuk bbm nelayan,negative,"['jabat', 'nyambi', 'kartel', 'ngebet', 'promosi', 'subsidi', 'tebal', 'kantong', 'mending', 'alih', 'pupuk', 'bbm', 'nelayan']"
umum main fungsionality   harga komparatif sama teknologi iya solusi harga inovatif,positive,"['main', 'fungsionality', 'harga', 'komparatif', 'teknologi', 'iya', 'solusi', 'harga', 'inovatif']"
    fast charging menit ful bru,positive,"['fast', 'charging', 'menit', 'ful']"
bahan bakar gas mungkin perlu timbang,negative,"['bahan', 'bakar', 'gas', 'timbang']"
stasiun charging   sedikit gimana mau beli motor orang kaya   motor lebih   masalah beli motor,negative,"['stasiun', 'charging', 'beli', 'motor', 'orang-orang', 'kayak', 'motor', 'beli', 'motor']"
turun tangan usaha,negative,"['turun', 'tangan', 'usaha']"
batrenya kko   keluar api   padam   usah muluk muluk moeldoko,negative,"['batrenya', 'kko', 'api', 'padam', 'muluk', 'muluk', 'moeldoko']"
  bahan bakar e fuel hidrogen rubah banyak konvensional toyota   contoh tinggal tunggu produksi massal ato ubah dikit konvensional  ,negative,"['bahan', 'bakar', 'fuel', 'hidrogen', 'rubah', 'konvensional', 'toyota', 'contoh', 'tinggal', 'tunggu', 'produksi', 'massal', 'ubah', 'dikit', 'konvensional']"
orang gunung bingung pakek,positive,"['orang-orang', 'gunung', 'bingung', 'pakai']"
chaging station banyak perintah turun pajak,negative,"['chaging', 'station', 'perintah', 'turun', 'pajak']"
perintah bodoh buat subsidi karna punya bisnis punya otak subsidi kendara umum bas,positive,"['perintah', 'bodoh', 'subsidi', 'bisnis', 'otak', 'subsidi', 'kendara', 'bas']"
jalan indo banyak rusak hancur lebur jumpa tanjak lumpur onderdil bengkel susah tiap daerah satu individu paling cepat chargingnya jam tes dulu angkut umum popri taxi kota,negative,"['jalan', 'indonesia', 'rusak', 'hancur', 'lebur', 'jumpa', 'tanjak', 'lumpur', 'onderdil', 'bengkel', 'susah', 'daerah', 'individu', 'cepat', 'chargingnya', 'jam', 'tes', 'angkut', 'popri', 'taxi', 'kota']"
moldoko buat apa coba jendral klu kendara laku bikin infrastruktur colok bego tempat ngecas   gimana mau pakenya bnyakin dulu spot colok kendara,negative,"['moldoko', 'apa-apa', 'coba', 'jenderal', 'kendara', 'laku-laku', 'infrastruktur', 'colok', 'bego', 'ngecas', 'pakenya', 'bnyakin', 'spot', 'colok', 'kendara']"
asal ganti baterai garansi tanggung sih gp,negative,"['ganti', 'baterai', 'garansi', 'tanggung', 'gp']"
evaluasi infrastruktur spklu sedia durasi charging bengkel khusus kendara banyak gitu   pake ngundang moeldoko buat evaluasi ,positive,"['evaluasi', 'infrastruktur', 'spklu', 'sedia', 'durasi', 'charging', 'bengkel', 'khusus', 'kendara', 'pakai', 'ngundang', 'moeldoko', 'evaluasi']"
boro boro mikir bli ev bli sembako   udh susah bro,negative,"['boro', 'boro', 'mikir', 'beli', 'ev', 'beli', 'sembako', 'susah', 'bro']"
wuling ev harus cuma usd china jual harga segitu masuk sini juta anjaay,negative,"['wuling', 'ev', 'usd', 'china', 'jual', 'harga', 'segitu', 'masuk', 'juta', 'anjaay']"
nyata subsidi orang kaya lebih banyak orang miskin,negative,"['nyata', 'subsidi', 'orang-orang', 'kayak', 'orang-orang', 'miskin']"
banyak mekanik   blm paham baik minim tempat charger jarak tempuh batas kalaund desa   charger   paling penting harga relatif tinggi jd masyarakat mikir mikir,negative,"['mekanik', 'belum', 'paham', 'minim', 'charger', 'jarak', 'tempuh', 'batas', 'kalaund', 'desa', 'charger', 'harga', 'relatif', 'masyarakat', 'mikir', 'mikir']"
okay versi awal yah   tau depan      orang  indo kn   sabar isi bensin ful tank jalan   ngecas lama nunggu haduh blm   lewat lintas kebun sana sini   tahu takar  orang  indo   pakai dalam kota   pakai mudik     kalah penting onderdil kw   bekas baterai limbah   olah bensin keluar polusi udara,negative,"['okay', 'versi', 'orang-orang', 'indonesia', 'sabar', 'isi', 'bensin', 'ful', 'tank', 'jalan', 'ngecas', 'menunggu', 'aduh', 'belum', 'lintas', 'kebun', 'takar', 'orang-orang', 'indonesia', 'pakai', 'kota', 'pakai', 'mudik', 'kalah', 'onderdil', 'kau', 'bekas', 'baterai', 'limbah', 'olah', 'bensin', 'polusi', 'udara']"
perintah aneh ngasih atur kayak   riset dulu syarat dapet subsidi motor salah satu warga miskin kapasitas rumah lha wong motor daya charging lebih   wat kok   subsidi  orang    punya daya rumah wat aneh kmrn ngajuin lewat aplikasi pln   ac gara rumah wat padahal motor   mau beli daya charge wat lebih parah aneh,negative,"['perintah', 'aneh', 'mengasih', 'atur', 'kayak', 'riset', 'syarat', 'subsidi', 'motor', 'salah', 'warga', 'miskin', 'kapasitas', 'rumah', 'motor', 'daya', 'charging', 'wat', 'subsidi', 'orang-orang', 'daya', 'rumah', 'wat', 'aneh', 'kemarin', 'mengajukan', 'aplikasi', 'pln', 'ac', 'gara-gara', 'rumah', 'wat', 'motor', 'beli', 'daya', 'charge', 'wat', 'parah', 'aneh']"
harus ev lebih murah mesin komponen lebih sederhana   banyak part model   rasional minim ban   kecil,negative,"['ev', 'murah', 'mesin', 'komponen', 'sederhana', 'part', 'model', 'rasional', 'minim', 'ban', 'kecil-kecil']"
moeldoko adaalah milik usaha motor motor gesit wajar koar masyarakat pindah kendara pernah kritik perintah cepat kesah undang undang subsidi kendara produk beli perintah,negative,"['moeldoko', 'adaalah', 'milik', 'usaha', 'motor', 'motor', 'gesit', 'wajar', 'koar', 'masyarakat', 'pindah', 'kendara', 'kritik', 'perintah', 'cepat', 'kesah', 'undang', 'undang', 'subsidi', 'kendara', 'produk', 'beli', 'perintah']"
    hp batrenya awet   soak baru   ubah semua kendara bensin rumah kendara,negative,"['hp', 'batrenya', 'awet', 'soak', 'ubah', 'kendara', 'bensin', 'rumah', 'kendara']"
gaji   jt gimana mau beli,positive,"['gaji', 'juta', 'beli']"
harga jtan laku,positive,"['harga', 'jtan', 'laku-laku']"
diskon dong,positive,['diskon']
bekas laris manis jir coba cek diler daerah cirendeu rame jual beli,negative,"['bekas', 'laris', 'manis', 'jir', 'coba', 'cek', 'diler', 'daerah', 'cirendeu', 'rame', 'jual', 'beli']"
indo rata ngecharge desa pakai tegang wat stabil mustahil   butuh jam buat penuh pasti pas baterai   umur ngechargnya molor sampe tambah jam harga jauh atas bensin fasilitas sama bahkan lebih rendah   powerbank hp guna mobile   butuh power bank china   mulai mau kembang lajur khusus isi jalan pakai wireles charging system sering  lihat  baterai bakar susah padam bahkan damkar eropa rendem bakar bak air padam,negative,"['indonesia', 'ngecharge', 'desa', 'pakai', 'tegang', 'wat', 'stabil', 'mustahil', 'butuh', 'jam', 'penuh', 'pas', 'baterai', 'umur', 'ngechargnya', 'molor', 'jam', 'harga', 'bensin', 'fasilitas', 'rendah', 'powerbank', 'hp', 'mobile', 'butuh', 'power', 'bank', 'china', 'kembang', 'lajur', 'khusus', 'isi', 'jalan', 'pakai', 'wireles', 'charging', 'system', 'lihat', 'baterai', 'bakar', 'susah', 'padam', 'damkar', 'eropa', 'rendem', 'bakar', 'bak', 'air', 'padam']"
info konspirasi minyak bumi batas bumi hanya bohong belaka minyak bumi ada tak batas,negative,"['info', 'konspirasi', 'minyak', 'bumi', 'batas', 'bumi', 'bohong', 'belaka', 'minyak', 'bumi', 'batas']"
moeldoko sama si luhut punya saham besar mati an ngebela jual jabat cuma penting diri pribadi,positive,"['moeldoko', 'luhut', 'saham', 'besar-besar', 'mati', 'an', 'membela', 'jual', 'jabat', 'pribadi']"
kasi sales padahal bebas pajak tahun gimana mau beli mau beli beras mulai susah bodoh bodoh hidup aseng,negative,"['kasih', 'sales', 'bebas', 'pajak', 'tahun-tahun', 'beli', 'beli', 'beras', 'susah', 'bodoh', 'bodoh', 'hidup', 'aseng']"
habis ngisinya lama   bbm ngisi ful tank   nyampe menit siap jangan dipaksain,negative,"['habis', 'ngisinya', 'bbm', 'ngisi', 'ful', 'tank', 'menit', 'jangan-jangan', 'dipaksain']"
konversi motor usia tahun,positive,"['konversi', 'motor', 'usia', 'tahun-tahun']"
harga sama bensin bentuk jelek sama kaya motor jelek bentuk bentuk bagus harga mahal,positive,"['harga', 'bensin', 'bentuk', 'jelek', 'kayak', 'motor', 'jelek', 'bentuk', 'bentuk', 'bagus', 'harga', 'mahal']"
 ingat  venomena tambang bitcoin cina banyak   mining bitcoin akhir lonjak naik trs naik apa dampak berita bumi makin panas tambah energi panas   terima bumi prilaku mining masal trs mau pindah kendara bayangin banyak orang pake bayangin   lebih buruk jadi venomena mining cina apa   makin hancur lapis ozon bumi lama lama hancur sifat serakah manusia usaha   untung pakai buntung   collab   lama   hibrid kenap       tingkat oiah lupa   bikin modal kecil jual puluh lipat bukan bas puluh loh cuaks,negative,"['venomena', 'tambang', 'bitcoin', 'cina', 'mining', 'bitcoin', 'lonjak', 'apa-apa', 'dampak', 'berita', 'bumi', 'panas', 'energi', 'panas', 'terima', 'bumi', 'prilaku', 'mining', 'masal', 'pindah', 'kendara', 'bayangkan', 'orang-orang', 'pakai', 'bayangkan', 'buruk', 'venomena', 'mining', 'cina', 'apa-apa', 'hancur', 'lapis', 'ozon', 'bumi', 'hancur', 'sifat', 'serakah', 'manusia', 'usaha', 'untung', 'pakai', 'buntung', 'collab', 'hibrid', 'kenap', 'tingkat', 'oiah', 'lupa', 'modal', 'kecil-kecil', 'jual', 'puluh', 'lipat', 'bukan', 'bas', 'puluh', 'cuaks']"
mau obral banding konvensional mahal ev,positive,"['obral', 'banding', 'konvensional', 'mahal', 'ev']"
apa apa order online rakyat cuma butuh rumah murah kuota internet murah smartphone murah,negative,"['apa-apa', 'apa-apa', 'order', 'online', 'rakyat', 'butuh', 'rumah', 'murah', 'kuota', 'internet', 'murah', 'smartphone', 'murah']"
  daerah   sih mau chas kadang   cas rumah   banyak   kuat daya,positive,"['daerah', 'chas', 'kadang', 'cas', 'rumah', 'kuat', 'daya']"
mending beli kuda gratis bbm rumput minim awat       tua tinggal sembelih daging makan bermafaat,positive,"['mending', 'beli', 'kuda', 'gratis', 'bbm', 'rumput', 'minim', 'awat', 'tua', 'tinggal', 'sembelih', 'daging', 'makan', 'bermafaat']"
perintah usaha koplaknya beri subsidi untung sendiri sangat miris,negative,"['perintah', 'usaha', 'koplaknya', 'subsidi', 'untung', 'miris']"
subsidi ngaco masuk kantong usaha ini negeri koruptor negeri surga cukong,negative,"['subsidi', 'mengaco', 'masuk', 'kantong', 'usaha', 'negeri', 'koruptor', 'negeri', 'surga', 'cukong']"
banyak   jual fb marketplace olx aplikasi bisnis jualbeli otomotif harga turun sedikit mungkin cocok   masyarat guna alas kendala rakyat kismin boro boro punya motor lebihbaik naik angkot bis grab gojek keretalistrik rakyat tengah   nama lika liku punya gunakn beli kredit maupun cash paksa jual ketidakcocokan rakyat tengah atas sorry bukan sombong biasa dulu udh lebihsuka mewah mercedesbenz bmw maupun sport mewah lamborghini ferrari biasa koleksi garasi maklum hobi otomotif banyak kurang minat mending beli bahanbakar lama pake tahun tahun bahkan   jual,negative,"['jual', 'fb', 'marketplace', 'olx', 'aplikasi', 'bisnis', 'jualbeli', 'otomotif', 'harga', 'turun', 'cocok', 'masyarat', 'alas', 'kendala', 'rakyat', 'kismin', 'boro', 'boro', 'motor', 'lebihbaik', 'angkot', 'bis', 'grab', 'gojek', 'keretalistrik', 'rakyat', 'nama-nama', 'lika', 'liku', 'gunakn', 'beli', 'kredit', 'cash', 'paksa', 'jual', 'ketidakcocokan', 'rakyat', 'sorry', 'bukan', 'sombong', 'lebihsuka', 'mewah', 'mercedesbenz', 'bmw', 'sport', 'mewah', 'lamborghini', 'ferrari', 'koleksi', 'garasi', 'maklum', 'hobi', 'otomotif', 'minat', 'mending', 'beli', 'bahanbakar', 'pakai', 'tahun-tahun', 'tahun-tahun', 'jual']"
coment hebat boong frank sma cnbc,negative,"['komen', 'hebat', 'bohong', 'frank', 'cnbc']"
penting bapak bapak cuan besar   feeling   bakal jalan dech motor jangan industri manufaktur otomotif indonesia gulung tikar semua obsesi buruk perintah sukses electric vehicle bapak bapak jabat perintah tahu berapa banyak  orang  kantung hidup sektor manufaktur otomotif bbm parts alami naik signifikan ambisi perintah sukses program sebut hati hati bakal banyak anggur baru,negative,"['cuan', 'besar-besar', 'feeling', 'jalan', 'deh', 'motor', 'jangan-jangan', 'industri', 'manufaktur', 'otomotif', 'indonesia', 'gulung', 'tikar', 'obsesi', 'buruk', 'perintah', 'sukses', 'electric', 'vehicle', 'jabat', 'perintah', 'orang-orang', 'kantung', 'hidup', 'sektor', 'manufaktur', 'otomotif', 'bbm', 'parts', 'alami', 'signifikan', 'ambisi', 'perintah', 'sukses', 'program', 'hati-hati', 'hati-hati', 'anggur']"
kendara lebih cocok angkut umum disupport perintah bukan suruh warga beli sendiri,negative,"['kendara', 'cocok', 'angkut', 'disupport', 'perintah', 'bukan', 'suruh', 'warga', 'beli']"
perintah cmn cari cuan energi bersih solar panel,positive,"['perintah', 'cuman', 'cari', 'cuan', 'energi', 'bersih', 'solar', 'panel']"
bikin bijak  kok  cuma nguntungin orang kaya sama tiongkok beli orang kaya punya industri tiongkok pejabatanya bisnis asudah,positive,"['bijak', 'nguntungin', 'orang-orang', 'kayak', 'tiongkok', 'beli', 'orang-orang', 'kayak', 'industri', 'tiongkok', 'pejabatanya', 'bisnis', 'asudah']"
gimana mau laku mesin wuling coba merek honda daihatsu suzuki mungkin laku buat jepang kualitas ragu,positive,"['laku-laku', 'mesin', 'wuling', 'coba', 'merek', 'honda', 'daihatsu', 'suzuki', 'laku-laku', 'jepang', 'kualitas', 'ragu']"
bijak ngaco bela tambah oon kuadrat ekonomi   pulih rakyat susah makan kerja nambah bijak aneh aneh siap siap hadap perang lebih luas   kesiap baik ekonomi sosial militer,positive,"['bijak', 'mengaco', 'bela', 'oon', 'kuadrat', 'ekonomi', 'pulih', 'rakyat', 'susah', 'makan', 'kerja', 'bertambah', 'bijak', 'aneh', 'aneh', 'hadap', 'perang', 'luas', 'kesiap', 'ekonomi', 'sosial', 'militer']"
  usah kasih insentif   rakyat kaya y beli insentif tu biaya didik guru tu urusin gaji   layak guru suruh maksimal anggar cuma buat bancak,positive,"['kasih', 'insentif', 'rakyat', 'kayak', 'beli', 'insentif', 'biaya', 'didik', 'guru', 'mengurusi', 'gaji', 'layak', 'guru', 'suruh', 'maksimal', 'anggar', 'bancak']"
tetap semangat mudah balik telapak tangan,positive,"['semangat', 'mudah', 'telapak', 'tangan']"
miyak lama habis imbang,negative,"['miyak', 'habis', 'imbang']"
bukan laku   harga tinggi ekonomi global blm baik,positive,"['bukan', 'laku-laku', 'harga', 'ekonomi', 'global', 'belum']"
teknologi matang betul segi daya tempuh durasi isi daya kembang lebih baik depan   lebih bijak kembang bahan bakar   lebih ramah lingkung lebih mudah adopsi mesin   sekarang parah dg macet  kendara ebih baik transportasi umum  kalaupun mau kebut lebih pas motor roda,positive,"['teknologi', 'matang', 'segi', 'daya', 'tempuh', 'durasi', 'isi', 'daya', 'kembang', 'bijak', 'kembang', 'bahan', 'bakar', 'ramah', 'lingkung', 'mudah', 'adopsi', 'mesin', 'parah', 'macet', 'kendara', 'ebih', 'transportasi', 'kebut', 'pas', 'motor', 'roda']"
ni partai subsidi ev justru multiplier effect kalian lupa jaman kalian kuasa dulu nama lcgc ngapain   subsidi lcgc jangkau rakyat miskin justru sama sama subsidi ba dukung industri baterai negeri,positive,"['partai', 'subsidi', 'ev', 'multiplier', 'effect', 'lupa', 'jaman', 'kuasa', 'nama-nama', 'lcgc', 'mengapai', 'subsidi', 'lcgc', 'jangkau', 'rakyat', 'miskin', 'subsidi', 'ba', 'dukung', 'industri', 'baterai', 'negeri']"
mau kalu mura,positive,['mura']
  quality   ragu trlebih harga   mahal,positive,"['quality', 'ragu', 'trlebih', 'harga', 'mahal']"
  laku duit     punya buat beli,positive,"['laku-laku', 'duit', 'beli']"
hahaha sukurin   laku mampus   lagi ribet sih tenaga bbm   ribet antri spbu tenaga makin jam kurang efisien,negative,"['hahaha', 'sukurin', 'laku-laku', 'mampus', 'ribet', 'tenaga', 'bbm', 'ribet', 'antri', 'spbu', 'tenaga', 'jam', 'efisien']"
parah perintah ngurusi rakyat lantar,negative,"['parah', 'perintah', 'ngurusi', 'rakyat', 'lantar']"
butuh masyarakat kendara umum pada,negative,"['butuh', 'masyarakat', 'kendara']"
  anda pakai kendara trus gimana   masyarakat kecil     mampauh   tinggal dalam   punya apa jamin  ,negative,"['pakai', 'kendara', 'masyarakat', 'kecil-kecil', 'mampauh', 'tinggal', 'apa-apa', 'jamin']"
tenaga kuat tanjak biasa batrainya tahan lama boros konvensional bbm irit harga jt bawah buat masyarakat   duit passan tempat isi mana spbu,negative,"['tenaga', 'kuat', 'tanjak', 'batrainya', 'tahan', 'boros', 'konvensional', 'bbm', 'irit', 'harga', 'juta', 'masyarakat', 'duit', 'passan', 'isi', 'spbu']"
  timbang masyarakat alih ev daya angkut ev sedia stasiun charging durasi charging harga charging jarak jelajah tiap charging sedia onderdil sedia opsi kw onderdil harga onderdil sedia bengkel montir harga beli masuk kadar pajak kubur faktor timbang tsb,positive,"['timbang', 'masyarakat', 'alih', 'ev', 'daya', 'angkut', 'ev', 'sedia', 'stasiun', 'charging', 'durasi', 'charging', 'harga', 'charging', 'jarak', 'jelajah', 'charging', 'sedia', 'onderdil', 'sedia', 'opsi', 'kau', 'onderdil', 'harga', 'onderdil', 'sedia', 'bengkel', 'montir', 'harga', 'beli', 'masuk', 'kadar', 'pajak', 'kubur', 'faktor', 'timbang']"
perintah lembaga perintah suruh pakai dulu masyarakat ikut jangan suruh pakai   mau pakai,negative,"['perintah', 'lembaga', 'perintah', 'suruh', 'pakai', 'masyarakat', 'jangan-jangan', 'suruh', 'pakai', 'pakai']"
harga bawah dong,positive,['harga']
 muldoko kaya bau garap bisnis ni orang ,negative,"['muldoko', 'kayak', 'bau', 'garap', 'bisnis', 'orang-orang']"
subsidi tai subsidi lari usaha subsidi ngapa   benah ekonomi sumberdaya manusia dasar tolol   bikin bijak,negative,"['subsidi', 'tahi', 'subsidi', 'lari', 'usaha', 'subsidi', 'ngapa', 'benah', 'ekonomi', 'sumberdaya', 'manusia', 'dasar', 'tolol', 'bijak']"
keran export nikel buka berita ekonomi indonesia cnbc ubah positif,negative,"['keran', 'export', 'nikel', 'buka', 'berita', 'ekonomi', 'indonesia', 'cnbc', 'ubah', 'positif']"
kendara hemat ekonomi indonesia orang beli kendara dasar kuat tahan daya angkut harga jual banyak khawatir kendara lima tahun baterai bakal soak harga baterai muahal mungkin hampir sama beli baru masyarakat biasa beli baru bakal jual barang lama kendara mesin bakar bakal   ganti mungkin cari bentuk bahan bakar baru kendara mesin bakar lebih masuk akal menggati semua kendara mesin bakar kendara misal temu cara mengestrak hidrogen air bahan bakar cara efisien murah,negative,"['kendara', 'hemat', 'ekonomi', 'indonesia', 'orang-orang', 'beli', 'kendara', 'dasar', 'kuat', 'tahan', 'daya', 'angkut', 'harga', 'jual', 'khawatir', 'kendara', 'tahun-tahun', 'baterai', 'soak', 'harga', 'baterai', 'muahal', 'beli', 'masyarakat', 'beli', 'jual', 'barang', 'kendara', 'mesin', 'bakar', 'ganti', 'cari', 'bentuk', 'bahan', 'bakar', 'kendara', 'mesin', 'bakar', 'masuk', 'akal', 'menggati', 'kendara', 'mesin', 'bakar', 'kendara', 'temu', 'mengestrak', 'hidrogen', 'air', 'bahan', 'bakar', 'efisien', 'murah']"
hehehehe sekarang   main siapa   sih berani   admin ungkap siapa main terus clean terus   subsidi masyarakat   mana   lebih untung,positive,"['hehehehe', 'main', 'berani', 'admin', 'main', 'clean', 'subsidi', 'masyarakat', 'untung']"
minus pakai jarak jauh maksimal pakai rute kota isi penuh jam isi spbbl kurang banyak,negative,"['minus', 'pakai', 'jarak', 'maksimal', 'pakai', 'rute', 'kota', 'isi', 'penuh', 'jam', 'isi', 'spbbl']"
moeldoko turun tangan karna ketar tir pendapatannyaturun diadapuk dedengkot organisasi usaha kendara,negative,"['moeldoko', 'turun', 'tangan', 'ketar', 'tir', 'pendapatannyaturun', 'diadapuk', 'dedengkot', 'organisasi', 'usaha', 'kendara']"
perintah bego apa semua negara jual elektrik vehicle   sukses semua faktor subsidi langsung bukan cuma potong pajak,negative,"['perintah', 'bego', 'apa-apa', 'negara', 'jual', 'elektrik', 'vehicle', 'sukses', 'faktor', 'subsidi', 'langsung', 'bukan', 'potong', 'pajak']"
ev teknologi sangat mahal praktis isi daya efek rusa lingkung akibat tambang bahan baku baterai justru lebih masuk akal optimal emisi gas karbon atmosfer produksi bensin sintestis guna bahan bakar motor sistem kendara lebih praktis pakai hidrogen banding teknologi baterai,negative,"['ev', 'teknologi', 'mahal', 'praktis', 'isi', 'daya', 'efek', 'rusa', 'lingkung', 'akibat', 'tambang', 'bahan', 'baku', 'baterai', 'masuk', 'akal', 'optimal', 'emisi', 'gas', 'karbon', 'atmosfer', 'produksi', 'bensin', 'sintestis', 'bahan', 'bakar', 'motor', 'sistem', 'kendara', 'praktis', 'pakai', 'hidrogen', 'banding', 'teknologi', 'baterai']"
susah nyari duit bos masalah,negative,"['susah', 'mencari', 'duit', 'bos']"
butuh masyarakat indonesia lapang kerja,positive,"['butuh', 'masyarakat', 'indonesia', 'lapang', 'kerja']"
bagus mulai jabat pegawai kantor indonesia bawa buat contoh rakyat coba mau   jabat jabat minta fortuner rubicon,negative,"['bagus', 'jabat', 'pegawai', 'kantor', 'indonesia', 'bawa-bawa', 'contoh', 'rakyat', 'coba', 'jabat', 'jabat', 'fortuner', 'rubicon']"
punya duit pas pas walaupun beli mikir x beli golong baru indonesia lihat unggul lemah beli,positive,"['duit', 'pas', 'pas', 'beli', 'mikir', 'beli', 'golong', 'indonesia', 'lihat', 'unggul', 'lemah', 'beli']"
gimana mo laku harga   ngotak,positive,"['laku-laku', 'harga', 'ngotak']"
btre biasa     mau beli tnggu mogok btre mbil droop lngsung buang sm,negative,"['btre', 'beli', 'tunggu', 'mogok', 'btre', 'droop', 'langsung', 'buang']"
bawah jt banyak beli sekarang harga range jt jt lalu orang indonesia pikir harga jual merek kendara turun turun keluarga pakai model umum mata masyarakat indonesia model lcgc indonesia mungkin perintah wajib pertamina milik tempat charger jangan cuma jakarta seluruh kota indonesia,negative,"['juta', 'beli', 'harga', 'range', 'juta', 'juta', 'orang-orang', 'indonesia', 'pikir-pikir', 'harga', 'jual', 'merek', 'kendara', 'turun', 'turun', 'keluarga', 'pakai', 'model', 'mata', 'masyarakat', 'indonesia', 'model', 'lcgc', 'indonesia', 'perintah', 'wajib', 'pertamina', 'milik', 'charger', 'jangan-jangan', 'jakarta', 'kota', 'indonesia']"
harus kendara untuk angkut umum operasi kota subsidi usaha angkut mau ada kendara angkut umum masyarakat kecil ikut nikmat guna angkut umum tenaga mensupport mobilitas masyarakat kecil,positive,"['kendara', 'angkut', 'operasi', 'kota', 'subsidi', 'usaha', 'angkut', 'kendara', 'angkut', 'masyarakat', 'kecil-kecil', 'nikmat', 'angkut', 'tenaga', 'mensupport', 'mobilitas', 'masyarakat', 'kecil-kecil']"
lemah besar bawa mudik desa khusus gunung,negative,"['lemah', 'besar-besar', 'bawa-bawa', 'mudik', 'desa', 'khusus', 'gunung']"
  mutu produk   masuk indonesia lama masuk fasilitas charging lama,negative,"['mutu', 'produk', 'masuk', 'indonesia', 'masuk', 'fasilitas', 'charging']"
ingin rakyat indonesia kendara bahan bakar air harga jangkau,negative,"['rakyat', 'indonesia', 'kendara', 'bahan', 'bakar', 'air', 'harga', 'jangkau']"
infrastruktur siap   main launching,positive,"['infrastruktur', 'main', 'launching']"
murah nama,positive,"['murah', 'nama-nama']"
nama proses butuh tahap,negative,"['nama-nama', 'proses', 'butuh', 'tahap']"
  pertama faktor harga awat t isi ulang terminal isi trus t servis awat kendara   minim,positive,"['faktor', 'harga', 'awat', 'isi', 'ulang', 'terminal', 'isi', 'servis', 'awat', 'kendara', 'minim']"
lebih baik banyak bangun transportasi umum,positive,"['bangun', 'transportasi']"
lebih baik kembang teknologi hybrid,positive,"['kembang', 'teknologi', 'hybrid']"
kelarangen regane bro,positive,"['kelarangen', 'regane', 'bro']"
imut mahal komponen mahal tahan banjir,positive,"['imut', 'mahal', 'komponen', 'mahal', 'tahan', 'banjir']"
nyuruh orang beli isi   jarang mending benah dulu deh tempat isi ngegas   dipikirin,negative,"['nyuruh', 'orang-orang', 'beli', 'isi', 'jarang', 'mending', 'benah', 'deh', 'isi', 'ngegas', 'dipikirkan']"
harga murah laku,positive,"['harga', 'murah', 'laku-laku']"
 orang    mau proyek muldoko,positive,"['orang-orang', 'proyek', 'muldoko']"
bagus banget sih asal batre jarak jauh awet terus isi mana mana kayak pom bensin penting cepat tetap bagus jadi jadi pertama pikir dulu,negative,"['bagus', 'banget', 'batre', 'jarak', 'awet', 'isi', 'kayak', 'pom', 'bensin', 'cepat', 'bagus', 'pikir-pikir']"
  tanya besar truk trailer tronton dl masuk truk tambang   gede rumah ev,positive,"['besar-besar', 'truk', 'trailer', 'tronton', 'masuk', 'truk', 'tambang', 'gede', 'rumah', 'ev']"
alas paling banyak harga susah sering jalan jauh,negative,"['alas', 'harga', 'susah', 'jalan']"
